Target.X,Target.Y,Pupil.X,Pupil.Y
214.6306,142.6753,60.18377,206.9679
284.7008,204.7146,40.78924,229.9073
349.967,128.7822,26.73764,210.5498
143.8551,95.28807,82.95231,190.0005
281.173,202.5217,41.60867,229.9785
423.0953,53.67783,17.67595,195.7869
213.1663,267.1674,60.46472,248.3688
415.2243,300.7982,18.00128,260.1889
361.4901,262.1882,23.44714,248.2027
164.6332,307.5621,84.00291,259.3827
