Target.X,Target.Y,Pupil.X,Pupil.Y
487.7157,80.72122,167.9459,86.28552
304.6201,193.5859,232.1905,105.8695
213.0484,110.655,259.5265,66.90362
276.7915,138.7317,225.1401,76.4761
187.7329,213.9839,282.7154,100.9743
375.1962,220.0261,197.7834,112.2982
403.9199,123.6049,187.7013,95.82269
424.8906,302.5209,181.7673,174.3371
