X,Y
227.1749,247.7985
223.654,245.9884
219.9368,243.5801
215.9792,241.6785
212.9499,240.026
210.3348,239.1391
209.3936,237.9561
209.6902,238.1291
210.0125,237.8456
287.8815,159.1201
304.7909,162.2169
307.1469,159.4911
307.8199,159.02
307.9564,158.8174
308.0338,158.5827
308.5724,158.7395
310.4276,144.1673
311.3113,146.6472
310.6458,146.1067
310.2143,145.7355
309.4072,145.3356
309.0015,145.4523
308.8409,145.8895
307.6169,145.4505
270.0071,142.037
243.1968,136.8936
238.6931,134.132
236.6817,132.4413
236.0253,131.2746
235.2541,130.5742
166.7942,103.361
97.35002,86.26616
89.97948,83.17421
87.72766,81.32259
83.47938,80.18587
80.17816,79.54533
78.8767,78.51192
100.5888,79.44241
215.4088,107.4179
219.5073,109.239
220.4185,109.7498
220.8679,109.7788
260.2468,122.3662
341.3488,157.9179
346.2451,161.8067
346.2383,161.4783
345.3387,160.2403
344.8669,159.8568
338.4861,142.5589
339.5036,143.8825
339.2214,143.6201
338.7545,143.0562
333.7637,148.2132
290.5594,156.9311
291.6609,158.8315
292.2145,158.6873
292.2363,159.2348
292.3172,159.9194
292.4198,160.4627
292.1284,160.9393
292.1624,162.0453
292.5022,163.4551
292.579,165.2995
333.6628,177.2086
363.0383,196.1624
364.3087,198.4464
364.2737,198.9841
364.0833,199.2536
363.6272,199.864
363.4796,201.141
363.1706,201.9334
362.9013,203.2397
362.6291,205.1807
362.209,206.1704
361.3879,207.3046
320.4523,200.4975
321.6871,200.7159
319.96,200.7645
317.3271,201.2406
315.6915,201.3587
283.4201,163.5141
267.8813,153.2186
265.0198,151.1353
262.7478,149.4993
260.4522,148.7641
259.6929,148.8341
259.2025,148.3342
258.7209,147.7059
259.653,147.4769
261.2675,147.6394
243.6903,198.1598
245.7946,200.6327
245.7335,201.5865
248.0822,200.1038
247.345,201.0442
246.8846,202.7632
247.1129,203.1114
250.6777,204.0152
253.347,204.0123
256.0436,204.0725
259.2762,204.9309
261.9699,205.0963
265.9054,204.6419
268.6358,204.6102
271.0144,205.5035
271.6082,206.7585
315.3865,213.1669
312.7291,212.0399
313.3608,209.3097
314.3482,207.3536
315.7659,205.1403
317.4461,203.9597
318.8847,202.2488
299.0524,217.2674
245.371,238.9033
244.6275,237.2969
246.2473,231.9066
248.8552,228.6479
274.8971,241.5055
283.3851,245.8089
288.2455,242.8108
291.3647,241.0895
295.3218,240.0193
302.2461,239.343
329.0051,232.9886
331.9466,231.5977
333.7156,230.7768
335.6734,230.0218
337.3894,229.9824
339.0339,229.0692
340.4314,227.0497
341.4758,225.7125
357.3501,208.7266
357.8925,209.1349
358.0922,206.5356
357.8318,201.7412
357.0664,198.4821
356.5049,196.5358
355.1609,194.3268
353.2715,191.4705
352.0931,189.6581
349.9207,187.1406
348.2941,185.2596
347.3838,184.5692
345.9778,182.8898
344.935,181.3114
343.9972,179.9949
341.5775,177.6777
327.63,170.2948
325.8708,168.4536
324.8705,167.5646
323.5477,167.3248
322.3279,167.335
321.2446,168.1271
320.3752,168.6073
319.7451,169.0046
318.6365,168.9292
317.7941,168.9226
317.2948,168.9575
317.2032,169.5869
316.553,170.4117
316.5067,171.432
315.9319,171.5939
315.5454,171.502
332.2738,173.2947
360.0195,183.1767
358.9794,181.3667
357.1597,179.8477
355.2573,178.5953
353.5056,178.0018
351.4681,177.1379
349.2759,176.4756
347.6797,176.2713
345.2725,175.7231
343.2733,175.0789
342.1554,175.4026
339.5378,175.4127
337.2125,175.3714
359.0182,203.8895
373.2957,224.7537
372.9469,225.2952
372.3028,223.5074
371.9475,223.4424
371.3223,222.8845
370.4579,222.297
369.5475,222.0282
368.4762,221.5114
363.3989,223.5382
360.5125,223.2103
358.0156,223.6201
355.4682,224.0249
353.4485,224.3546
351.789,224.529
350.1927,224.259
348.5812,223.7206
346.2048,223.2708
344.5323,222.827
343.3092,222.0108
342.4399,221.2369
340.6961,221.0503
339.6351,221.2646
338.7872,220.92
337.3246,220.2887
344.5106,194.5779
342.8443,192.6764
342.6658,193.4034
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
331.739,210.7362
326.3421,195.1605
336.4099,210.4085
336.5549,205.2259
336.5036,202.1282
332.5988,193.5592
328.9018,187.2153
325.7834,182.5524
323.149,180.1255
321.0802,179.452
334.7724,182.7188
335.5422,182.2039
333.1822,181.5694
330.0934,180.4131
326.7641,178.6481
324.1303,177.875
322.7926,177.4247
321.9563,177.9091
320.9568,178.4965
320.5049,178.787
320.4069,178.769
320.2469,179.1069
250.9161,148.6586
241.6134,145.7625
238.8905,142.4693
241.7879,142.52
242.8669,141.7339
244.1433,141.4969
245.4871,140.4531
247.2534,140.6727
249.4758,140.2793
253.5955,141.021
256.3937,140.8114
