Target.X,Target.Y,Pupil.X,Pupil.Y
227.4575,385.7098,239.9549,206.5663
62.65603,287.0864,333.9158,112.618
344.4161,247.2112,291.1776,129.7044
296.5177,293.105,145.4183,173.8464
233.1591,370.5994,177.3407,204.0559
176.4164,422.3589,203.1364,218.0198
152.5063,292.9638,282.0468,139.2299
275.1924,226.7809,301.1024,141.2063
313.8669,220.9836,313.7852,103.8003
134.8775,234.1342,287.2886,128.5551
