Target.X,Target.Y,Pupil.X,Pupil.Y
130.9733,417.8528,260.2043,193.8151
88.75415,91.56104,257.391,89.00407
196.5273,345.5655,220.9801,179.9378
339.7725,202.0229,154.2162,138.3098
287.3057,275.5128,172.4227,156.2927
344.3001,349.8862,157.864,184.7974
270.7805,243.4746,181.4302,131.8306
394.27,385.5006,147.3371,198.2419
166.6543,269.2968,232.7072,120.02
365.1347,239.7994,149.4325,122.4657
