Target.X,Target.Y,Pupil.X,Pupil.Y
324.096,296.4092,149.2273,182.9345
165.8862,296.8787,212.5658,172.1502
70.45834,43.17032,220.6062,61.81467
120.7819,341.7799,251.332,182.8333
394.3824,356.5698,145.9186,211.1841
264.4753,231.9244,154.3452,158.5313
265.1058,231.9999,161.2868,148.3714
167.5757,128.4292,173.4466,109.2753
388.9879,126.3435,104.1755,125.3122
319.9819,174.3337,128.2992,136.7741
