X,Y
130.0405,337.0469
127.0575,336.239
124.5292,335.1212
121.6186,332.86
119.7823,332.5943
119.1075,332.3746
118.2805,331.9019
118.6532,331.8666
208.1354,241.3221
250.2507,194.4042
249.7516,192.099
249.8349,189.5063
239.52,553.1023
388.9672,425.9115
264.6404,162.0315
268.5421,164.6962
269.032,164.2604
268.8675,163.2054
231.1626,147.1074
229.9281,145.1686
228.6554,144.3184
226.3737,143.3301
224.9488,143.4657
223.7524,143.9713
222.9939,144.0081
222.8617,144.4878
222.885,144.7651
223.8549,145.3764
224.2548,145.2892
225.3965,144.8237
226.7658,144.6019
228.3419,145.113
229.6915,145.8965
231.3786,146.6862
233.2441,147.3885
234.5268,147.8446
235.245,148.6664
237.0854,150.3302
238.1689,151.4957
238.3128,152.0169
238.6493,153.2122
239.4134,154.2538
240.4217,154.7055
240.7328,155.0733
241.0213,155.2635
240.9446,155.5556
240.6821,155.8172
240.2672,155.4305
240.3179,155.362
240.6973,155.1338
241.6491,155.0478
242.7696,155.0457
243.6485,154.7835
244.0765,154.6108
244.1611,154.2667
243.6996,153.5358
243.1686,152.6784
243.4919,152.0099
243.5956,151.1001
244.2832,151.5019
245.2497,152.549
246.9123,153.7966
247.4212,154.114
246.9387,153.653
245.8017,153.0058
245.9265,152.976
246.6692,153.1748
248.3654,154.2301
249.3409,154.8857
249.9127,156.2606
249.659,156.929
249.8844,157.5909
250.0651,157.7528
250.5293,158.2325
250.248,158.0335
250.3308,158.3156
250.5657,158.872
251.1564,160.0228
245.1103,166.7952
244.8414,167.6788
244.6738,168.802
244.547,170.0422
244.3619,171.7069
243.7477,173.4868
242.4736,174.9244
241.2435,176.6614
241.0435,178.4173
241.46,180.2764
241.3291,182.0573
239.812,182.7703
237.7731,184.3109
235.6681,186.0623
234.529,188.4598
234.4647,189.4361
233.9747,191.3236
234.372,193.7631
234.3595,194.8503
218.6063,213.0831
212.4236,225.6106
211.4739,225.4622
208.7797,224.0598
205.9409,222.049
202.0652,218.3252
201.9583,216.7552
202.6569,215.1111
203.0788,214.1694
203.0466,212.7688
203.843,212.0434
204.009,210.7506
203.5009,209.333
168.0109,202.2971
-59.95532,457.0622
199.1943,419.7936
77.81602,237.8886
68.81763,212.293
95.23879,192.7606
101.81,194.6774
104.381,195.6277
106.7233,196.2689
243.5214,228.2597
290.4893,240.6066
289.6486,240.815
287.4841,240.5136
285.5716,239.975
282.0905,239.4215
278.8173,239.0818
276.4474,238.9872
273.071,239.1943
267.0129,240.1538
263.6041,240.5067
324.1718,264.1101
339.9174,273.9013
337.9248,273.8343
334.1431,272.8985
329.668,272.0048
327.9747,271.5716
321.6017,271.7139
318.3898,272.2245
315.3955,273.3612
313.3357,274.3898
311.4067,274.5629
309.2001,274.5396
306.9039,274.5613
303.7002,274.1795
300.0746,273.119
295.6052,272.229
293.3248,271.6556
292.7233,271.6176
290.5845,271.5084
