Target.X,Target.Y,Pupil.X,Pupil.Y
311.3199,316.8921,231.7228,268.854
174.6698,211.7932,232.1464,156.026
503.0734,123.9845,169.53,228.1941
239.9131,370.7828,238.8644,231.3479
469.752,190.2065,163.3383,199.0812
419.1464,399.1231,184.1732,249.6451
185.9269,108.4146,248.954,169.2869
335.5761,304.1274,206.5105,250.3945
250.3143,446.2405,266.7922,338.3607
