Item1.Centroid.X,Item1.Centroid.Y,Item1.MajorAxisLength,Item1.MinorAxisLength,Item1.Area
312.2021,214.5981,72.4316409660048,71.6079822236338,5429
313.634,213.0114,72.5200683401895,71.7354158576389,5445.5
315.0038,210.6708,72.5031914548324,71.790711752348,5448.5
315.696,209.606,72.2484481582745,71.7876985305041,5429.5
316.9172,207.2853,72.3447112666534,71.4765502563096,5413
317.5122,205.7091,72.2386844920704,71.5341509341156,5409.5
318.057,204.2967,72.1551043738249,71.1112238478578,5371
318.2746,203.7436,71.8756833574813,71.0851785838836,5348.5
318.2654,203.4591,71.9672512144728,71.0621948033285,5353.5
318.4475,203.152,71.6139791850541,70.6116054564028,5293.5
318.4855,203.4693,71.7924666201306,70.7324802068164,5316
318.2597,203.6615,71.5585666580927,70.6074086689105,5289.5
318.2077,203.6943,71.5720309576641,70.4131724765522,5275.5
318.0641,203.5701,71.455700474073,70.2895801409507,5258
283.1215,191.4839,70.8084960316848,59.8759276478343,4267
268.0819,185.5126,67.7311044791898,56.5633893029978,3995
267.8214,185.7104,67.1752578219737,56.5464839408635,3965
268.0302,185.2879,67.0467723624692,56.3974683839902,3947.5
267.8753,185.1543,66.1733205079265,56.0919025973967,3876.5
267.9111,184.9178,65.2658339523847,55.6401929884169,3793.5
267.8803,184.7826,64.7283140492029,55.2929364172428,3740.5
267.601,184.7367,64.0588495055901,54.8531162060154,3673
267.271,184.6921,63.6185202066052,54.3263955580739,3614
266.9941,184.5517,62.8169852218798,54.015625754314,3548
266.929,184.4046,62.3273729830349,53.6944605280759,3500
266.9326,184.1841,62.1835139997603,53.6218884400359,3488
264.1303,177.2697,61.0095995949462,52.3704446392345,3343.5
261.8182,173.5762,60.4104945354015,50.6587423232926,3202.5
261.7043,173.069,60.4680264198722,50.340535244994,3186
261.8709,172.9872,60.5563488888866,50.1758342421107,3179.5
261.9034,172.818,60.5422517785059,50.3757463415764,3191.5
261.8816,172.7745,60.7425703421043,50.4971651169898,3210
261.9047,172.6252,60.8599751716022,50.6754795748501,3227.5
261.8732,172.7071,61.0844318651796,50.9328692102055,3256
261.8321,172.7884,61.170676972214,51.0615370879829,3269
261.7274,172.8065,61.3708179450105,51.255562834938,3292
262.6274,172.5991,61.8717365508501,51.6478616630267,3344.5
NaN,NaN,0,0,0
NaN,NaN,0,0,0
261.0215,178.4998,62.8079385932228,53.7684417920747,3527
260.2719,180.9055,64.1176483132368,53.7934005919289,3607.5
259.6854,182.6669,64.5329999961299,54.0520019381143,3648
259.1816,183.5859,65.1330827813933,54.5122010210638,3714.5
259.0941,184.0055,66.0148201482521,55.2595346765899,3816.5
258.9811,184.1871,66.35192037133,55.7818213429725,3871.5
259.0203,184.3513,66.9435262702516,56.0165904120467,3923
258.9628,184.6187,67.1676252031998,56.3986281326094,3962.5
258.9798,185.0055,67.68956623487,56.7282555252603,4016.5
258.8983,185.2384,67.7632512111935,56.9971071242313,4040.5
257.558,186.3839,67.8844696522256,57.008073827528,4048
238.2856,201.4223,67.0738748569687,54.0572596524473,3795.5
237.3168,202.5149,66.9895405385509,53.779160778424,3771
236.5693,203.116,66.8269903196714,53.7161146331865,3757.5
236.3525,203.4321,66.9115322766696,53.4814401842338,3745.5
236.5178,203.2813,66.7654723183012,53.631584077697,3748
236.9642,202.7548,66.6691452608638,53.3138502240253,3720.5
238.218,200.5292,66.247794408858,53.372206251146,3701
238.8113,198.7738,65.8373645658274,53.0006497979582,3652.5
251.0343,190.993,65.6917182905256,54.7117579190256,3760.5
250.9637,191.3665,65.3431739333976,54.6383961766407,3735.5
250.7738,191.548,64.985859908221,54.368295575224,3696.5
250.8744,191.7351,64.7682785660002,54.1740829116599,3671
250.7928,191.806,64.6377938292566,53.9376403836577,3648
250.7732,191.8968,64.6050809151825,53.9514798719606,3647.5
251.0233,192.2467,64.6662236521062,53.742984284025,3636
251.0171,192.6943,64.4816084291453,53.8690585642816,3635
252.5776,192.4742,64.4826227456407,54.0094607705424,3644.5
254.1841,191.5443,64.6727399187778,53.9657093010261,3652
NaN,NaN,0,0,0
NaN,NaN,0,0,0
252.1929,194.4481,57.0990401347116,40.8084344450532,2371
252.1626,187.2364,64.9946332034589,53.800732599385,3659
251.6417,188.9877,64.7370316102046,53.7856329480438,3643.5
251.3129,189.5654,65.1353476321408,53.8077890504312,3667
251.3113,189.8873,65.5969373300687,54.0268117161248,3708
251.1756,190.116,65.620675597388,54.4470992694384,3738.5
251.0574,190.1078,66.0370917429553,54.6972556696301,3779
250.7087,190.277,66.5293019964396,54.8421339704654,3817.5
260.9611,190.7592,68.151981801054,57.7296211015252,4106
260.5434,190.8743,68.6824894182213,57.471442270509,4122
260.6689,190.905,69.1200437592748,58.0278021609393,4185.5
260.7659,190.8285,69.6880449542524,58.1969101266525,4232
260.7649,190.9572,70.0432565918823,58.3569209290235,4266
260.7411,190.9238,70.3019046410172,58.7109309499542,4307.5
260.6711,191.0008,70.5255022945779,58.8277929168452,4329
260.7088,191.2466,70.89820180839,59.0362499546283,4366
260.8481,191.4662,71.1328258741272,59.1948249481843,4391.5
260.8723,191.6571,71.2473349524859,59.3693435605059,4409.5
260.8086,192.0741,71.2910604285242,59.4189514368258,4416
260.7497,192.0763,71.4821474174585,59.4613194257672,4432
260.8983,192.2566,71.6533609940689,59.4958508373103,4442.5
260.9077,192.0868,71.9143595697741,59.5208117440919,4462
261.3847,191.4306,71.9179347819851,59.5662702226118,4465.5
263.6062,191.0374,69.0447489814141,58.7536589184908,4188
NaN,NaN,0,0,0
255.9512,206.1015,51.7225203142318,26.5616495771908,1382.5
256.9779,187.1213,69.72196518162,59.4567040853135,4312
256.8382,187.3644,72.2436457940499,59.1306171262329,4465.5
256.6437,188.6317,72.186799794567,59.3121304293657,4475
256.3906,189.1711,72.3626043074508,59.3670560394945,4488.5
256.3456,189.4658,72.2434195272092,59.4706778223355,4489
256.0864,190.1723,72.2979610407688,59.5592378020687,4498.5
255.8769,190.7918,72.4534514179353,59.5641522094616,4508.5
255.788,191.4007,72.2436549258512,59.6894231083355,4505.5
255.8769,191.6725,72.5163328699096,59.6797844444974,4521
255.8833,191.7711,72.6384123251021,59.8826959505958,4542.5
256.0433,192.0154,72.8143222570169,59.9571017826196,4559.5
255.9035,192.2005,72.9326169039106,60.1371169797941,4581
255.9411,192.1597,73.02566376327,60.2555328009783,4594.5
259.9651,188.4831,73.4856625796821,60.5874912214747,4645
265.1431,182.2379,73.3842691100291,60.5820404045573,4642.5
264.9618,181.7511,73.0699175353459,60.4962298719201,4616.5
264.9827,181.5835,72.9798783855712,60.4144486564287,4604.5
264.81,181.3904,72.3604438696632,60.0384018929635,4538.5
259.8466,167.386,70.2016188930324,54.318125433155,3987
259.9691,167.8398,70.0497760335289,55.0274321683559,4031.5
260.137,167.7854,69.5988937487523,55.0968803592536,4010.5
260.2794,167.7746,69.4142961137115,55.0088653272467,3994.5
260.2559,167.7986,69.3187599481068,54.923493665402,3982.5
260.2345,167.6853,69.2375402326394,54.9226769617584,3978.5
260.1228,167.8548,69.4331043172081,54.7939770068428,3979.5
259.9513,167.9783,69.2756947396442,54.8740161871805,3975.5
259.9835,167.9101,69.3258143399315,55.1640790905008,4000.5
260.0038,167.9964,69.4536810083802,55.0580772598585,4000
259.901,168.2305,69.3720272130193,55.2617837523261,4010
260.1572,168.5116,69.6540682159131,55.3274892984556,4030.5
260.4461,168.5266,69.4445477027669,55.5254651697545,4034
260.5884,168.5714,69.484047404218,55.7563568718223,4054
260.3942,168.8912,69.6955984487328,55.6665789332637,4059.5
260.2895,168.9483,69.7853233741984,55.7821548644729,4072.5
260.1861,168.8873,69.8364546530814,55.868201663153,4081.5
260.1096,169.0536,70.1233227349509,56.0334700125626,4110.5
260.0696,169.3237,70.1883234712367,56.0677121006966,4116.5
260.0956,169.2813,70.2895405895137,56.2334820809395,4135.5
260.0291,169.4225,70.4707459278385,56.3056983224455,4149.5
260.0515,169.295,70.667198395537,56.4762771071529,4174
260.649,170.8343,71.030815098763,56.9332014434295,4229.5
260.8641,170.7438,71.2987843292463,57.3267541329133,4275.5
260.9174,170.8171,71.4766727680672,57.4884775066718,4298.5
260.8524,170.628,71.5499718345678,57.5894248372185,4311
260.6467,170.6186,72.0137725647122,57.59543158734,4338.5
260.7405,170.6069,72.2313651911856,57.7542287009635,4364
260.9534,170.3778,72.5993685720467,58.1485172231314,4416.5
260.9854,170.4815,72.8690635413673,58.1980698138861,4434
260.9513,170.444,73.2565766849123,58.4477846356356,4479
260.9301,170.5259,73.3509839091957,58.7239361163232,4505.5
261.0723,170.5092,73.8842582667629,58.998015228456,4560
260.89,170.7509,74.1859692651399,59.0347056767554,4581
260.7946,170.8013,74.2923611868592,59.4789964342826,4623
260.6664,170.7815,74.9053969679439,59.7477258162137,4681
260.8397,170.7888,74.9733769597239,59.9615749101781,4702
261.0837,170.63,75.7220183527375,60.0013182826078,4753
261.2895,170.4318,75.9741076535548,60.3104042770676,4793
261.375,170.2788,76.465838419055,60.6104541800873,4847.5
261.4251,170.1587,76.566732436206,60.960965319482,4883
261.4757,170.0743,77.2615710872975,61.132358135756,4942
261.3035,170.1833,77.4470876962695,61.5304553461351,4984
261.1854,170.1295,77.6931968990218,61.3832995221474,4988
261.3408,169.9241,77.7204355078592,61.6586990697174,5013
261.5699,169.8244,78.1706189338367,61.7861818726189,5052
261.7534,169.8086,78.30548597449,61.9242820608848,5072.5
261.919,169.71,78.4255235056462,61.9115842970544,5078.5
261.9859,169.8579,78.5565009913472,62.1005495158948,5102.5
262.1432,169.8691,78.7459802527471,62.0633552048559,5112.5
261.8048,169.4966,78.7059291038124,62.1417161688632,5115.5
261.2691,166.2856,78.6088806192447,61.0609514348556,5021
261.3321,166.5042,78.682051257008,61.281852723187,5044.5
261.4094,166.4445,78.5418054145986,61.3759197769992,5042.5
261.4078,166.5055,78.2574264655408,61.3227219394032,5021
261.3075,166.5034,78.0149553335549,61.0908716240344,4986
261.0594,166.6873,77.8107808020881,60.7098013796881,4941.5
260.6984,167.0216,77.4036501795923,60.5628483414975,4904
260.582,167.2118,77.3309903906459,60.4935666428603,4895
260.3956,167.4159,76.9899822886646,60.1969778668665,4848.5
260.9242,165.4645,76.9418977577697,59.8750646494227,4819
260.9171,165.2688,76.8330038896645,59.5218707606419,4784
260.8786,165.4278,76.6689269679501,59.4663855821072,4769.5
260.9143,165.5012,76.9217985302376,59.6812929547453,4802
261.0188,165.896,76.9700816114339,59.6920824722227,4806.5
260.8631,166.1862,77.0682235291534,59.7866017545141,4819.5
260.6967,166.4927,77.4217163594918,60.2559010695244,4881
236.9515,197.6723,78.2450718899012,59.1050050684463,4838
207.9911,242.7891,76.7173549293148,51.6772058110882,4148.5
209.3358,247.0779,77.3123839649013,52.8939529449986,4278.5
209.7665,246.6164,77.1585374034744,53.2002835217221,4295
209.6209,246.3645,77.4467300768843,53.3185759782729,4321
209.6933,246.0173,77.9104807125026,53.504470111675,4362
209.7815,246.0118,77.9926331771576,53.8172366827367,4392
205.4175,249.7534,77.6404186926857,51.8183256313004,4210
205.1462,249.5745,77.62735564107,51.8574365700446,4211.5
204.8857,249.5191,77.540530887834,51.9350116155217,4213.5
204.4581,249.5671,77.4902119468672,51.8219699545141,4201.5
204.0042,249.4533,77.4157747279944,51.5631647277819,4176
212.6694,236.9886,77.4451539460849,53.7160402684209,4353.5
244.8778,190.4805,77.8109269248094,61.1168225436933,4975
259.2265,175.297,77.5717924419803,62.0301447939075,5035
256.2505,176.4637,77.2171783531388,61.2285742289727,4946.5
255.946,176.184,77.1405426817156,61.1124344826433,4932
255.8042,175.4914,77.1391101340789,61.0627655662736,4928
255.7378,175.2543,76.7777896228341,61.0292810066208,4902.5
255.6248,175.1627,76.4713441526084,60.8719448686949,4870.5
257.7766,171.0066,76.3362300139286,60.4140711970895,4826
257.8521,169.4005,76.1508492774884,59.6604859097762,4755
257.6137,168.9989,75.9198305336006,59.303878097537,4712
257.4847,168.8133,75.9078857713032,59.3008703060072,4711
257.3094,168.7995,75.8475374352447,59.1805938772524,4697
