Target.X,Target.Y,Pupil.X,Pupil.Y
181.2841,152.7632,286.0444,171.7016
378.4878,198.2313,229.9721,186.7882
234.2145,196.4585,290.5062,165.545
305.2627,258.2105,262.7766,197.0834
300.6316,258.0687,259.9987,195.4001
423.6069,139.9893,213.4613,173.3444
165.7784,358.4901,333.2683,220.1508
217.2668,317.8884,301.1318,208.8079
374.8487,314.7386,234.1366,225.5986
423.5186,356.2144,223.5546,250.2279
