Target.X,Target.Y,Pupil.X,Pupil.Y
252.726,313.2705,87.67464,208.9889
372.138,191.5028,39.13037,189.9817
362.074,412.2394,79.03246,267.2667
121.8267,429.9299,185.4084,251.5614
167.7051,391.3912,144.1378,248.0489
527.6132,100.4128,15.93613,189.9697
257.3496,301.9606,86.51131,204.6293
73.6291,83.98766,128.267,134.0934
136.2577,168.4999,106.4594,152.4899
423.1637,454.7367,82.27346,285.2131
