Target.X,Target.Y,Pupil.X,Pupil.Y
444.6748,192.8336,175.8565,147.1019
243.1244,199.0138,234.8711,129.6839
253.8998,362.2407,249.4849,195.6114
521.8601,144.259,157.4308,141.2422
340.5409,289.8202,209.2479,173.7634
421.9047,362.5066,193.5616,201.8267
339.6201,283.7973,209.2557,169.2834
198.899,395.6394,275.0256,204.4681
474.2397,402.4708,179.5051,210.5563
215.4524,195.7856,243.2425,124.4291
