Target.X,Target.Y,Pupil.X,Pupil.Y
332.5169,267.7811,195.8676,227.5807
409.9026,328.4988,171.3303,261.3011
393.3526,178.2049,165.1438,203.557
435.2308,120.5523,150.4712,191.2562
225.1473,201.1595,230.5967,194.324
212.9946,396.0534,259.0872,272.0132
318.0668,263.6773,200.0082,226.9987
251.2537,345.6912,238.4707,255.341
386.068,347.2045,178.8831,266.5089
144.7665,147.1612,238.2999,164.9887
