Target.X,Target.Y,Pupil.X,Pupil.Y
110.4964,424.2522,352.5235,124.0849
337.4085,457.6995,313.0124,160.845
350.5098,203.713,136.6832,155.0632
282.1171,259.8611,353.519,76.53059
286.321,415.7183,321.104,152.8109
209.0371,343.19,320.7419,103.6436
110.08,419.4997,325.0588,170.8204
143.2312,230.6264,353.8602,43.23805
233.0106,316.9864,316.9308,101.6866
74.04771,174.7017,357.1574,48.71025
