X,Y
118.9789,335.1182
122.3652,331.4331
124.0922,327.89
131.5495,321.1366
132.9575,319.5667
132.3271,319.036
133.4989,318.3924
140.5233,315.4724
144.9621,313.1239
148.2132,311.2543
147.9335,310.9137
270.1712,232.5378
308.8888,208.3069
310.4803,205.4014
310.9057,209.1495
310.9167,204.4948
309.765,204.7074
309.433,205.5053
NaN,NaN
378.8417,268.1732
378.7278,267.8643
378.356,266.3112
377.5867,267.6853
377.0723,267.3148
375.6741,284.5812
373.1096,289.3021
374.1923,288.0349
374.1735,287.2465
373.5992,286.9194
373.0054,287.6356
375.3917,282.6183
375.9875,280.0263
375.7995,279.9344
376.2875,281.0057
374.4235,280.7568
375.6743,280.2679
376.3166,282.7132
375.4392,279.8287
375.4325,279.4865
375.3217,282.3455
374.6006,279.5547
349.0351,262.7784
255.343,202.975
260.9639,196.2744
268.5,197.8299
270.8629,197.4084
273.4899,196.3743
274.4189,192.7326
275.0399,190.8044
277.7815,192.2517
277.2008,188.699
277.9158,193.8592
282.1172,190.7528
282.198,189.4132
282.1458,187.9949
282.0604,191.3201
282.5308,192.7018
283.5357,191.0943
283.3632,191.3828
283.1334,193.8374
295.8793,210.8614
343.1678,246.6896
350.2668,254.4169
350.2555,254.4131
349.8632,254.1143
349.8756,254.2569
349.5068,253.8498
374.6325,275.0468
371.152,274.2715
372.7477,275.2637
372.1303,274.3658
372.8084,274.559
338.9124,288.7147
NaN,NaN
NaN,NaN
NaN,NaN
235.7532,194.3647
242.9703,194.3247
249.0559,194.9291
252.7194,196.806
255.1313,195.9818
254.9552,197.9104
252.9353,202.2788
254.702,202.8263
254.9626,203.8127
254.6857,203.1276
254.1216,204.6344
268.8846,214.053
311.9827,228.3308
310.994,227.9669
311.9143,230.8675
311.1008,228.5503
310.6285,227.6284
306.3134,227.3759
NaN,NaN
NaN,NaN
331.3859,363.8668
NaN,NaN
264.7583,248.3109
272.8658,238.5971
275.5571,239.3747
275.2714,238.8574
275.119,241.3403
277.7449,242.369
278.0722,243.5095
277.4228,244.425
275.1389,245.2465
275.2593,245.8714
276.5378,245.2353
275.3282,247.0186
274.1827,248.023
245.5936,235.4215
216.3097,219.3574
218.9367,218.9042
221.0274,217.5221
222.4694,218.7926
223.5695,217.2699
223.9741,219.0991
225.2156,218.4305
225.1261,217.9546
224.4371,218.1213
224.2242,216.8055
237.1016,262.3192
360.1902,295.8316
367.3578,293.5651
367.121,292.5078
366.4279,294.8078
364.8518,294.1553
339.5874,298.0279
342.1935,299.2339
340.4014,298.7959
339.507,296.9843
338.0931,298.4338
336.9775,298.4253
336.0587,298.6946
334.6558,298.1739
334.9136,296.6786
341.7506,298.2532
340.4734,299.1149
339.4874,299.1023
337.5687,299.824
337.0623,298.651
336.1149,298.24
334.558,300.1068
335.4954,299.304
333.5156,300.479
332.6344,299.7062
333.3161,300.1464
334.3618,300.2987
322.3986,276.8137
324.4345,276.9966
323.1194,275.4226
324.9656,274.2398
325.6609,275.5643
327.9288,290.4503
325.3424,288.4529
323.6357,291.1085
323.5123,291.227
323.174,289.6544
322.8284,292.6834
325.1534,303.5091
322.3192,303.0945
322.268,304.7897
322.0015,304.3916
320.8663,304.7327
320.1165,303.9611
