Target.X,Target.Y,Pupil.X,Pupil.Y
318.1833,128.6168,104.0062,109.0146
314.9681,288.0969,110.7735,83.74866
87.72033,86.45438,158.1208,10.67551
199.9281,301.0769,138.8858,85.69121
397.2402,356.4229,101.1795,123.0662
255.4389,256.8743,115.8757,73.26469
122.5315,369.4335,160.8417,95.11423
148.8492,157.1942,138.7515,27.30599
235.4938,253.0122,116.1597,67.75844
444.5872,85.02849,102.0353,68.32372
