Target.X,Target.Y,Pupil.X,Pupil.Y
202.8103,143.8409,110.7763,228.2043
345.0841,129.3763,76.81872,229.5379
85.79976,84.18555,139.1933,207.9379
360.4374,49.19873,75.39292,211.384
185.1816,275.8506,116.398,268.8966
242.3287,197.0252,95.91595,243.5412
244.0308,197.1717,95.6106,245.7683
241.7204,206.9023,96.28105,244.9408
100.4635,283.1567,141.6606,268.2321
344.4355,242.9166,75.49554,267.2747
