Target.X,Target.Y,Pupil.X,Pupil.Y
317.3087,405.3685,187.7967,132.4249
151.4995,217.3923,221.4252,66.31384
451.7602,291.0428,159.9706,124.6789
249.4798,288.868,210.9857,139.0221
282.025,430.7748,218.3984,147.7947
304.1972,322.6163,199.3543,116.2511
368.6555,427.7728,192.9201,157.7051
410.933,442.3396,189.0048,176.1458
498.4037,196.2288,149.6978,121.0313
241.0354,448.1618,222.5215,149.0219
