X,Y
2.556229,180.9997
-48.62595,178.7333
-52.21503,177.2452
-57.97159,176.7724
-69.27857,176.8849
-80.19724,176.451
-89.2689,176.8557
-93.98219,176.5013
-87.12408,175.5314
-87.55298,174.9803
-83.08059,173.2133
13.89869,123.0187
110.2037,81.03677
114.0453,82.38629
114.595,82.90477
115.8902,83.16249
114.2786,83.2144
115.6906,82.79565
118.5891,82.3605
119.1309,82.34993
120.1839,82.0383
117.5972,82.64605
121.7024,82.51395
118.1323,82.05504
122.295,82.6507
123.4573,82.58981
123.1437,81.42854
124.5597,82.42212
127.3958,82.57582
125.0863,82.26173
126.0417,82.12038
126.8989,82.07947
176.3335,75.91179
189.9138,74.47929
191.8994,73.69946
193.2866,74.16725
193.3083,74.31447
195.3114,74.89272
191.6601,74.11198
199.5421,74.67358
197.1979,74.23611
247.2305,79.4832
269.6277,84.54732
268.2858,83.91477
269.4258,83.94032
268.3238,83.69534
270.1752,83.31626
257.9913,83.19671
181.8884,78.96245
188.4727,80.08253
187.1169,80.12671
194.0559,80.29506
192.8954,80.45152
197.357,79.85459
201.8592,79.72916
208.1173,78.56117
202.565,79.64563
136.018,83.99525
131.8135,82.3109
153.145,80.17933
156.5681,79.74484
156.6944,79.74104
156.4935,79.73449
156.9897,79.66049
157.8779,79.63515
164.2186,79.31094
264.5256,78.75232
264.8181,78.2034
261.6929,78.07573
261.4621,77.72049
261.2343,78.85072
258.894,78.59234
259.9019,79.29568
259.4229,79.93839
259.9033,81.14053
257.8605,80.26328
235.7847,80.51605
204.7713,79.89142
207.4838,79.09535
207.6889,78.59717
207.3189,78.57709
208.2854,78.53671
211.3141,79.19063
212.5972,78.57359
214.1766,78.88753
212.796,78.95667
212.0705,77.93869
214.1098,77.19196
185.2462,79.25536
148.7814,81.74049
149.7258,81.77648
149.3175,82.02441
151.7987,81.9895
153.5198,82.47121
154.3096,82.29059
154.5484,82.27097
145.3793,83.8538
138.5146,82.31358
133.0898,80.51267
45.72674,62.80495
57.21575,64.04397
58.73006,64.33652
61.59591,64.39923
61.28873,65.02225
64.94321,64.84665
64.01631,65.1403
67.99707,64.77003
138.341,65.69006
140.9782,66.28378
142.7561,67.13013
140.3554,66.71933
139.1159,66.90079
140.4277,66.93875
52.0215,66.76126
59.34525,66.1359
58.40948,66.01643
59.50783,66.05362
60.31565,65.72607
57.70221,66.18337
54.95337,65.7906
56.52568,65.94469
52.9315,65.30437
54.86582,65.70349
60.69807,65.14285
60.20657,65.20399
56.39975,65.42188
55.3883,65.89682
58.65314,67.09921
69.07861,70.72498
71.90259,71.15567
72.58493,70.56733
71.46218,70.79467
71.80053,71.52562
74.8378,71.65714
74.531,72.80049
79.3803,71.72661
79.91087,72.13499
77.96685,72.1715
78.62907,71.80221
78.05643,71.80609
79.40298,72.14272
76.68692,72.65485
79.92007,72.0537
79.28226,73.31561
186.1012,72.31305
340.4447,104.6826
400.8855,181.3989
399.3384,178.6286
398.9402,177.58
398.6546,177.0222
398.6866,177.7814
398.7668,175.5555
404.3898,180.4371
408.048,183.9976
407.5655,186.0434
407.413,184.8766
407.7075,185.3679
406.3579,186.2685
406.7838,185.5673
406.8315,186.5002
406.314,185.7516
406.4118,186.2128
406.1664,185.5474
409.6761,198.8208
408.9456,198.1638
408.5389,199.4021
409.0607,198.3915
409.0173,197.1696
409.0949,197.8121
409.2284,198.8002
396.7659,183.0499
265.9988,106.2023
80.58705,79.04318
31.0597,75.84647
61.36304,72.89607
68.14967,71.7143
70.91027,70.74078
77.23786,69.70362
78.27648,69.14729
71.03928,69.67325
65.4817,68.85542
75.65168,67.57506
75.96798,66.66445
67.27943,67.45039
73.86001,66.09797
74.9418,65.95506
79.05259,65.4332
80.98241,65.20126
83.97276,64.85098
81.18648,65.19097
87.6195,65.22125
84.26811,64.84562
87.43448,65.27652
86.26051,65.87088
86.54655,65.22579
93.16328,65.88644
89.90285,65.11481
96.89115,65.48372
79.64651,67.58965
88.16978,68.36403
86.80919,67.93753
86.16087,68.49023
87.83752,66.45282
88.0019,68.07039
85.19436,67.77913
90.65728,67.11565
88.17992,67.5222
94.91477,67.64367
90.22711,66.7916
96.25174,66.74265
94.76042,67.21658
89.87622,67.52921
87.68381,67.92155
98.22241,66.98312
94.73158,67.49371
92.04124,67.83555
97.48695,67.90823
98.88425,66.95107
98.58533,68.06586
105.2699,68.11327
103.404,69.29726
101.3766,68.34093
100.5919,68.22598
117.7771,69.50687
107.4934,70.34293
110.4944,70.76913
112.0252,70.60033
113.3433,70.18539
109.6224,71.09158
112.2026,70.87325
122.358,71.18486
113.6509,70.86592
115.2548,69.43858
113.3475,70.59214
100.8412,66.84843
113.0516,67.66202
115.4771,68.01144
123.5705,67.71634
123.174,68.30056
117.6257,67.50769
125.3152,68.29425
128.9873,67.48061
126.9901,68.04512
135.4109,68.20136
135.9793,67.93191
134.8782,67.33033
138.6606,68.32513
142.1452,67.4386
135.1915,66.56593
135.9586,66.71749
143.1751,67.54683
138.7179,66.51312
139.4716,67.34405
146.6297,67.42212
141.1265,67.21202
145.051,67.35866
147.8626,67.29614
147.4516,66.94336
150.0484,66.83477
150.2682,66.49946
144.8949,66.40258
152.6682,67.57323
151.6816,67.09587
159.302,67.09206
151.6405,66.49383
156.999,66.71456
156.3205,66.95699
157.8427,67.02573
158.9511,66.94334
162.4169,67.8855
167.1004,68.92236
192.2905,70.00586
276.232,84.02931
279.2682,85.78126
273.9178,86.03325
280.8992,89.67398
282.9723,91.57923
286.1491,94.2262
289.6959,96.47796
292.415,98.54832
289.3783,98.11739
288.1725,97.7744
280.6496,94.71143
233.0739,70.55852
235.0981,70.06258
235.6849,70.9609
232.5088,69.17422
227.7924,68.95547
230.2988,68.75957
231.5191,68.5665
229.5242,68.3828
