X,Y
225.4315,369.7211
223.8854,364.9037
221.5689,359.9896
219.5565,354.8398
217.7394,348.9099
216.2637,344.3324
214.079,341.1963
213.7218,338.0187
213.8698,337.2631
214.5359,336.222
214.4463,336.4425
215.083,337.0876
215.3816,336.7059
215.6097,337.4273
216.0413,337.7475
216.2609,338.3158
216.2614,338.0767
216.0585,338.5214
212.6277,340.3034
NaN,NaN
NaN,NaN
351.6811,284.5539
359.6991,246.8138
363.2967,248.8965
366.0959,251.2545
364.8368,250.095
NaN,NaN
NaN,NaN
NaN,NaN
368.3342,260.3357
379.2232,235.4199
382.1206,236.9136
383.8181,238.0903
385.552,239.8699
386.6642,240.5673
389.2284,242.3469
435.851,256.7338
435.9986,258.6714
435.8319,258.9665
435.3287,258.6091
435.3119,258.8847
435.6688,259.0794
435.747,259.22
435.7317,259.2021
434.9661,259.767
473.4407,287.3979
471.8762,290.6183
471.6403,290.3578
471.4836,290.3484
471.3235,290.1699
471.3123,289.937
471.4211,290.1061
471.3117,289.7047
471.0421,289.5403
463.4316,287.8313
387.7267,266.2049
391.0901,266.9702
392.0513,266.8546
392.3817,266.8116
392.666,267.1064
393.8664,267.7704
393.5683,268.3217
387.1735,266.8264
NaN,NaN
NaN,NaN
NaN,NaN
367.6152,289.8586
375.5366,265.5097
378.2617,261.6714
377.9887,258.5493
378.8918,259.4674
379.6483,260.622
380.0428,260.5794
379.9164,260.5297
384.1275,262.4092
448.6726,281.3199
457.6783,286.1751
458.0406,286.7172
458.6306,286.64
459.4218,286.7311
459.5848,287.333
460.1286,287.4512
460.7768,287.6875
460.2549,287.5123
499.1661,292.6541
509.4647,291.6096
508.5754,292.5835
510.6599,292.7141
510.4085,292.6545
508.2309,292.3408
457.0133,292.5103
460.0094,293.5656
462.1274,293.3708
462.3527,292.8536
462.8389,292.7294
463.0477,292.6863
463.142,293.3035
463.7315,293.8322
411.911,255.1437
370.1006,210.3387
370.8275,211.5695
370.5811,211.0884
371.3239,211.079
372.3445,211.2955
373.0554,211.2581
375.1369,212.3196
376.734,213.1337
376.9397,213.2465
376.3717,213.7752
376.8615,214.0104
377.1642,214.0955
379.2047,214.8076
379.3723,215.2629
361.5851,204.9427
363.5454,204.9839
364.1711,204.581
363.8034,203.0562
364.6492,202.7277
364.8173,202.2144
363.2675,201.0594
360.3453,198.8581
352.3787,191.668
353.3443,191.8384
353.0434,190.7404
353.0693,190.0036
355.4576,190.6571
355.1833,190.7835
355.6919,191.7095
355.8032,191.744
355.7756,191.6261
355.4091,192.629
