Target.X,Target.Y,Pupil.X,Pupil.Y
330.1111,210.4626,119.6381,168.2813
131.0726,146.4749,221.292,122.1902
332.3699,349.2887,123.7541,242.342
175.9132,166.33,192.5035,119.6859
378.5022,398.4977,101.2423,241.6748
256.3011,265.7993,153.7892,179.1445
256.1216,264.1173,155.7032,177.8905
170.2043,329.7398,190.5434,201.328
435.7702,140.1885,57.19753,141.9769
145.4782,367.4017,202.3503,215.7114
