X,Y
196.2355,235.1367
192.6548,230.233
192.0649,227.955
191.0203,226.4801
188.7787,222.436
187.8674,221.1797
187.5491,220.8848
188.1272,220.3806
306.676,165.0678
318.623,158.3555
321.4497,160.7112
326.1148,159.8142
325.8902,160.605
326.458,159.6344
327.1302,160.3798
328.4417,161.0872
326.7653,161.4169
327.026,161.7006
326.3213,161.7338
322.5006,163.8466
276.7587,214.9684
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
323.2023,206.1479
330.3707,180.4649
331.2254,159.7578
331.0461,160.6291
332.6246,170.8343
336.0062,169.0992
335.0676,170.0301
333.4322,172.0005
332.7237,172.8727
331.7488,175.3201
331.1567,176.8338
331.5424,179.5706
330.7584,180.1715
329.4263,181.4894
329.9547,181.9795
329.5181,183.1401
328.2805,183.9325
328.1332,183.399
327.5314,185.4073
326.3835,184.5888
343.6039,190.679
355.1537,196.9432
355.8416,196.6966
357.119,196.6767
357.7296,199.3031
358.0049,197.3815
357.9217,198.324
357.3226,199.0989
358.3722,200.9099
357.2991,201.7794
355.5728,201.0812
356.8885,201.3457
355.676,200.8569
354.9735,199.1318
354.4263,198.2773
352.2005,198.0618
351.406,196.3964
233.4758,255.733
144.0685,349.3264
125.9827,365.8293
128.2473,364.6982
129.9683,362.6265
132.5956,361.3986
134.6783,360.4502
136.8795,358.3812
139.5223,358.3091
134.6477,346.7224
137.8295,345.7261
141.2478,343.1016
145.4056,341.719
148.3083,341.3931
152.7016,338.1776
155.2599,337.7686
156.8333,338.5787
158.2895,339.9476
158.0766,342.0831
157.7028,343.6364
199.4047,312.9574
305.1536,226.1252
353.5284,177.2547
363.272,154.2481
369.0265,161.0092
368.0614,158.9618
367.6031,159.7808
368.061,161.6994
366.9409,163.6118
364.7354,165.0556
362.7958,167.9627
361.8372,169.7984
360.9559,171.6623
291.1472,178.0652
273.3218,177.9358
272.9319,178.0598
273.5788,179.3065
273.3422,179.9149
271.6348,179.545
271.337,180.2872
271.3115,180.3676
270.8726,180.5685
271.0261,179.8377
270.9387,179.7941
272.6169,177.6088
274.1041,177.2119
276.2109,177.1278
277.4067,177.0284
219.2358,244.734
160.4426,344.51
137.8892,380.7668
140.037,382.085
142.3741,382.4394
144.8667,381.7021
146.2736,384.0241
147.0518,384.2347
147.3031,386.0245
156.9111,374.3737
248.3118,278.6143
328.3505,195.5648
352.4458,179.1587
356.7034,180.0872
359.9185,181.2123
361.564,183.5472
362.0535,186.0526
362.4255,185.3289
361.7429,187.179
361.8585,186.3499
