Target.X,Target.Y,Pupil.X,Pupil.Y
372.9846,192.6035,66.21945,211.2027
206.2459,194.817,123.5389,190.7841
426.1116,127.3106,48.98376,198.0635
226.7919,342.554,145.9172,259.2551
303.936,288.0157,96.29757,242.6645
440.4915,396.5509,81.02669,301.0846
173.2197,386.0659,168.4608,266.7646
132.8653,137.2021,145.0396,155.5009
295.1026,271.4048,91.73048,237.3449
386.0776,351.6619,79.7594,279.2299
