Target.X,Target.Y,Pupil.X,Pupil.Y
489.9068,387.9993,231.909,162.1275
512.28,153.0403,216.6207,110.1992
252.4164,310.1858,276.8143,111.0953
440.2775,342.0491,257.1527,111.8542
358.9218,240.3149,267.0367,65.52963
357.1366,243.9039,255.8584,96.55577
190.1295,334.6586,287.3705,99.54453
242.0043,120.9042,273.2597,80.82737
119.0562,45.7388,305.6902,58.98917
585.7468,106.2154,203.7447,107.852
