Target.X,Target.Y,Pupil.X,Pupil.Y
366.3604,252.1971,132.3773,150.3974
418.4892,215.4112,105.918,121.4334
202.6829,237.3711,206.1418,118.7032
152.9453,189.0828,231.1684,89.37526
192.9836,373.0671,217.0011,188.5585
269.5551,314.8742,185.6014,173.8708
380.3707,364.9576,123.1209,190.1032
250.0155,257.0161,186.1685,132.5479
42.91898,356.5229,284.8662,167.5444
294.5159,331.8231,141.9477,160.3682
