Target.X,Target.Y,Pupil.X,Pupil.Y
427.047,189.7644,133.147,151.011
317.669,259.8206,170.1125,159.0493
291.4418,219.6197,177.8195,144.6
158.3731,136.5805,221.7046,115.1886
275.0796,247.9091,185.2806,151.9725
147.6088,360.2564,250.835,182.9061
198.1271,325.9964,223.3692,169.9393
415.1683,376.2008,145.2205,206.5588
186.7261,156.7215,212.7826,121.5126
461.4922,107.2268,124.8714,133.9445
