Item1.Centroid.X,Item1.Centroid.Y,Item1.MajorAxisLength,Item1.MinorAxisLength,Item1.Area
66.16027,97.27651,53.1194544468404,15.7293997005075,768.5
67.20291,95.38303,49.3878126314253,15.2297402505862,687.5
66.55498,96.22189,50.2438567659501,16.8397261513295,674.5
66.05081,97.02171,52.7388617860796,15.9153680642064,767.5
65.34479,97.72234,49.6505877389997,15.3563873221603,727.5
65.69995,96.82586,46.0781000722138,16.6665094732135,691
66.03144,98.74693,48.0724399120489,14.8646042369082,652
107.7401,123.6248,42.5837845996084,23.1136850061149,744
81.46402,136.1999,85.40889628424,35.012149878017,1436
147.0571,93.78304,24.4636966441262,19.4184046341343,464
145.9958,97.30556,26.0407952583694,18.0780180589943,480
145.2089,97.08562,26.4408056078625,20.5775492003617,566.5
144.9762,96.43269,28.4075169656918,21.1164333655243,624
145.1988,96.43929,28.9606184018264,21.0701163326741,635.5
145.4403,97.25289,28.4462951652855,21.3747101776298,634
145.5929,97.16798,30.4399503657687,22.0536318663267,700.5
146.0028,96.78269,30.4738349204129,22.4506244275665,712.5
146.2954,97.1843,30.8019460682839,23.255224614965,747
146.1871,96.96788,31.7426433759235,23.2081477475661,768
143.8378,99.22792,32.7415621016126,23.7543453491228,809.5
134.5933,112.3643,34.5858701260284,20.5838278453749,743
135.4084,111.9794,35.71921684316,21.1006715145202,784
135.658,111.306,36.1660509259874,22.00926440015,830
136.7557,111.2227,36.8686734767035,22.60053547654,869
137.1539,111.0045,37.1876414697204,23.1565512001104,896.5
137.9416,111.3675,37.6656550289521,23.2782016452176,912.5
138.6287,111.9705,38.3250400455605,22.8162176111105,908.5
139.4085,112.3802,37.7380690858257,22.9204640110111,900
139.6188,113.0686,37.6736772863501,22.9459724941178,898.5
140.2552,113.3225,37.18253032088,22.7291542648768,881
140.7739,113.6998,37.060767553963,23.1849585162261,895
141.5613,114.1883,36.4753980166618,23.5270902360325,895.5
141.6014,113.8812,37.5952069362369,23.5078634499359,921.5
141.5417,113.8853,37.3163060091511,23.7012084062755,920
142.0404,113.9926,37.9168882614715,24.0542255153072,948
142.4718,113.823,38.3048772425867,23.9418231071161,956
142.7865,114.0495,38.5263993142224,24.5430482282428,983.5
143.3794,114.6216,39.4972923656815,25.0638595735505,1032
144.0353,115.2292,39.7217007901597,25.3260664337556,1048
144.751,115.6507,39.98286891287,25.282255623627,1055.5
79.39246,140.9147,76.5712631699905,22.978844241881,1229
270.685,248.9076,45.3721324863624,11.9012198043326,528.5
142.0748,230.2328,32.6237963499174,16.1907376627066,383
149.2815,213.3405,26.2057988811796,21.9846465757547,443.5
74.86347,151.6986,50.2197110461656,19.3308991055207,907
71.96082,130.9163,48.7747386135954,17.1510376440646,812.5
167.1238,113.1589,33.2007098409969,20.5058983750882,678.5
166.4715,106.6084,34.282349685713,26.100069548047,849.5
164.6661,103.7643,34.0550969990218,25.278573370541,838.5
61.29625,102.9959,61.803638649179,16.6929466524729,737
61.12562,102.0677,61.5317184421401,16.0045180941773,739
62.32564,101.6417,57.6405273392384,14.2366133337661,693
148.6182,126.8674,40.4744793597871,26.2976942220829,1086
147.641,124.8111,43.1058577988335,25.5476222829042,1115
146.7525,124.2837,44.6352383025717,24.4280814853462,1098.5
146.6323,123.8856,44.7926826060262,23.7808709330115,1067.5
146.6846,122.9861,47.7532909878854,24.1277613090212,1078
146.3481,122.2542,49.0594580788878,24.4034324983815,1082.5
146.9602,122.4493,49.5113409064254,24.6991075429887,1071
147.2723,121.6078,50.5112413041683,24.8316703229976,1067
147.0814,120.8493,51.4779672218393,24.4096448922642,1056.5
145.4992,121.534,49.8169543974731,24.3276463185818,1088
144.5109,123.2959,47.8665901216606,23.2329089551772,1028.5
144.6436,123.1553,48.3875962788525,23.5265261631017,1031
144.5546,122.3554,48.3214077813117,23.5964252574294,1037
144.3372,122.4061,48.5210572057489,23.4323940011327,1028
144.338,122.0759,48.1709601264857,23.7537231253672,1034.5
144.3896,122.1388,47.2122024057273,23.8645888072365,1037.5
143.164,119.7408,47.2909557680541,23.2017618188016,1043
143.1037,119.2712,48.0896146548835,22.545654339581,990
143.7243,120.7047,43.731345089208,22.5587656510006,942.5
142.9854,120.1796,45.8877361191348,21.3784304218988,893.5
142.6808,120.0233,45.9523707733749,21.2090128610084,885.5
142.746,119.5243,46.512575485781,21.6272162056716,915.5
142.9183,120.4085,45.205762794154,21.1834622448712,891.5
142.9289,121.11,44.3336723512267,20.8341837019553,874
65.59496,93.04613,85.5965535495141,21.2475008339669,925
142.7732,120.4594,46.0793542634106,21.078397625885,890
143.0547,121.0057,43.6463134168545,21.6647170251994,899.5
144.7348,125.1246,45.3683915338325,19.9884989619485,853.5
144.4619,124.4517,46.0349029129527,21.2444705935634,929.5
144.7156,123.8516,48.0800780667623,22.2157121559374,968
144.4029,124.1335,47.5635749277252,22.7280324649551,977.5
144.5166,124.3891,46.6424842112352,22.9320195731906,986
144.8589,124.5901,45.9921157700628,23.2270466888315,973
144.1726,123.4581,47.8541568169624,23.8311544595957,1051.5
144.6105,123.5811,47.1064058392102,23.3963017635768,1029
144.1841,122.7462,48.2075124484873,23.3157269634978,1030.5
144.23,123.3428,46.2297810365338,22.7545667262671,984
144.3156,123.6467,46.1304993761524,22.6473605968465,961
143.7676,122.8119,48.7821438324029,22.142669923044,987
143.9663,122.8891,47.3426373182462,23.2526560882871,1014.5
143.6931,123.9964,45.6628601868333,22.1035050403694,963.5
143.889,122.3674,47.438133567519,23.7491816853687,1037.5
143.8699,123.3816,46.4418877228054,23.5491475860184,976.5
143.5844,122.1253,47.4091331218416,23.6929611817666,1015
143.9134,122.7804,46.7700402565757,22.3466970228424,946.5
143.9149,122.8465,45.7036926086105,22.3139267918164,960
144.179,122.8328,45.777252315538,22.7461961807556,976
144.3058,123.2147,45.7539576428675,22.1222348307911,913
144.2602,123.8197,44.6091243543461,22.5053847936983,909.5
143.9878,121.5559,46.288310961294,23.341967213267,987
144.1091,122.5553,45.7294560117887,22.8815589326561,895
144.3178,120.8335,46.414057492327,23.8957751053039,1018
144.707,121.4813,46.3712506447379,23.0101584984733,983
144.3316,121.6466,45.1745579618319,23.6914224168591,964
151.7594,118.7161,45.5019787069772,24.206302587366,809
67.0041,96.91538,49.8208652063603,15.7528471723198,650
66.15779,90.4584,44.2017934135817,16.6051570236048,657
177.4455,109.6634,32.5775427127493,22.4381059478766,707.5
176.3698,107.6258,33.7681080109422,22.8790326075714,746
176.7917,107.3505,34.1886185572382,23.9650182323645,775.5
176.2889,107.0949,34.1021826431897,24.1601590740678,787
176.29,106.7578,35.0857118474143,24.9148884638023,846.5
175.7399,107.6855,34.0114682857705,24.1974029976046,805.5
176.156,107.1727,35.4601866116257,25.1693469058362,894.5
175.9417,107.8578,34.6127749004587,24.3332431400133,840.5
176.1665,107.9733,35.0350056485024,26.2175260790233,931
176.036,107.9969,36.4993789336529,26.1511275492146,962.5
178.3265,117.8004,34.6495178714577,24.0546296441296,848.5
178.6472,118.589,35.6315855731351,23.5793063005155,858
178.3946,118.1901,35.6030600711152,23.6070382529501,848.5
178.2064,117.7227,36.0089148056981,23.7931984817118,853.5
177.9888,118.2077,37.3182579594966,24.3797919014871,924.5
177.2325,117.7126,38.1912533634608,23.6947900363591,904
177.5864,118.4065,37.7677067935274,24.646127454785,936
178.0827,118.5703,36.1238082728477,25.6873250370154,951
178.0367,118.3484,37.7052146333383,25.541200322148,982
177.6983,118.7786,37.7871766630055,24.7032570836737,958.5
177.1167,118.6298,39.5069025697498,24.7478181079015,989.5
177.5339,118.4901,39.3881379120279,25.2777561229519,1021.5
177.6562,118.6179,38.4373258743823,25.5513138037158,998.5
176.868,103.977,39.9529127407112,23.9107576377709,914
176.8304,102.9052,41.5519025244895,24.0207895910574,987.5
176.87,103.0413,40.5486573213836,25.1397070223954,977
176.1942,102.7738,40.6228311285267,25.1981006463405,986
176.0651,102.8357,42.051857641277,24.6345553682513,1001.5
176.2952,102.7716,42.2800254231827,23.9549154137285,986.5
176.0084,102.526,40.8380665257281,23.839611299586,956
176.4426,102.6891,41.5109498841142,24.7345412218326,986.5
176.2503,102.6172,41.2569737032873,24.2510793346058,978
176.0832,102.5767,40.68501074635,23.9170116152587,961.5
175.8949,102.3753,40.7351181264245,24.3200459667056,986
175.9813,102.8586,41.5890253023975,24.3519058005315,1015
176.1546,103.1526,41.5011913618371,24.6992364095704,1005
175.2362,102.4995,41.6373094810645,25.0199540126201,999
175.3854,102.2492,42.396636143742,25.5270857518851,1040
175.0448,102.4057,40.7192570522904,24.9444749250047,997.5
175.6054,102.4688,41.9085882669266,26.341806815134,1094
175.0596,102.8864,41.1610513209052,26.438226949572,1085.5
174.1665,102.8387,42.0595684059254,25.2862638093866,1056
174.3755,102.5202,42.7299585191856,25.8615240428574,1078.5
174.8754,103.1215,42.3852909258206,26.5918308304167,1148
174.2486,103.5177,41.807573961868,26.30199287596,1113.5
