X,Y
216.7344,326.8144
215.7515,324.9871
214.5521,322.6891
214.2237,320.6501
215.1817,320.1478
216.188,318.755
220.1483,318.0856
222.0547,317.8207
222.6774,317.2409
223.6582,317.0338
223.6809,316.3738
315.0072,299.5907
341.2183,258.9997
341.0332,256.8357
337.1845,251.7333
334.9133,248.3733
332.6922,244.7067
330.6035,241.0974
302.7516,199.0346
292.6761,174.3186
291.4766,171.2708
291.1882,171.0597
290.0801,171.4835
286.2335,162.7088
281.4899,149.3106
279.8121,145.7243
279.235,144.6755
278.8475,144.0408
279.1715,144.5542
279.1597,144.5019
279.3257,144.4803
279.5521,144.7833
281.115,147.5278
281.4373,148.0676
281.4004,147.903
282.1285,149.2732
283.4819,151.8012
283.9459,152.7091
NaN,NaN
NaN,NaN
NaN,NaN
326.1184,225.3625
307.3773,192.8871
298.3355,177.6557
298.9001,178.7883
298.5579,179.2921
298.8584,179.5209
299.2545,179.9532
299.8819,180.9497
300.6075,182.1143
301.2926,183.1028
301.9384,184.1882
302.315,184.8237
302.9988,185.8588
303.5862,186.7991
304.0093,187.511
304.0309,187.4524
304.2133,187.645
302.8461,185.5466
303.3046,186.0906
302.8599,185.2904
301.1725,183.428
300.1061,181.6156
300.0235,181.8354
299.7832,182.0169
299.3654,181.7215
298.6553,181.0397
298.3256,181.0679
297.9287,180.6772
298.0121,180.8969
297.0012,179.9192
297.2153,180.501
297.1267,180.6429
296.7528,180.352
297.5468,182.0164
298.8588,184.0085
299.0209,184.573
300.7193,186.7829
300.7072,186.1805
302.8562,189.3914
304.3885,190.7636
309.2937,200.7684
323.5569,220.3874
324.3412,221.4226
328.5779,227.1573
366.4265,277.8206
NaN,NaN
NaN,NaN
NaN,NaN
338.5023,264.0863
363.1652,274.7221
337.7435,239.0601
330.9371,228.8883
320.426,213.6758
322.5793,217.4932
323.5858,219.6369
326.6633,225.2325
350.7102,277.9999
345.5378,269.3749
345.2988,267.7108
347.7053,266.8599
347.1661,263.8636
346.6358,259.2427
346.1252,254.5638
343.175,248.4481
342.8928,247.8543
341.7486,246.6818
327.4075,240.0132
326.0387,246.7408
324.606,246.389
321.343,241.4586
322.8919,246.237
319.4432,240.976
321.669,246.1242
321.4402,246.6431
188.6305,253.4695
177.8564,252.7763
182.1627,251.5774
183.0896,249.8458
187.5318,250.7365
190.6146,249.9723
195.9629,249.5052
197.4056,248.8551
202.4826,247.709
208.3077,246.7899
208.6784,246.7493
214.4983,248.1698
219.2724,248.3833
227.3845,248.7204
226.8007,246.6264
229.8699,246.4734
232.3741,246.3872
236.6037,244.2184
245.1656,244.466
129.1641,245.6894
129.0079,247.5805
133.7632,248.114
146.3617,248.2228
159.8857,249.0503
169.8018,247.0371
182.9439,247.2779
197.8196,247.476
209.9638,248.787
221.594,250.3469
232.4981,251.0964
237.6051,251.0295
241.9138,249.4331
238.5652,246.2052
NaN,NaN
375.1664,323.58
338.4289,294.4676
383.2936,301.265
371.4316,286.7682
367.7254,281.8007
367.4743,282.2527
367.0673,282.2766
364.39,280.2137
369.2986,280.6419
341.5404,269.4836
340.3759,268.766
342.3582,267.4706
343.4936,266.7557
345.4922,266.2652
347.3498,266.2439
348.3576,265.8327
349.2622,265.5091
349.8953,264.9088
351.5398,265.3136
351.9395,264.9667
352.0874,264.5285
352.3289,264.5104
355.5828,266.098
280.2858,276.3478
233.6068,269.9316
229.9367,268.2704
233.3952,267.713
237.1211,267.3978
241.1861,266.3988
242.7661,265.8705
244.3141,265.2796
295.7049,272.1491
357.7334,273.1013
352.545,272.361
350.22,271.2294
348.6384,271.2444
347.4599,270.3711
345.765,269.2302
319.8753,261.0001
321.9841,262.7623
323.2644,261.9208
324.9949,261.0983
327.4193,261.7831
328.1914,261.5664
328.9236,261.7393
327.1481,260.9196
324.8077,259.8271
340.0971,264.2996
307.509,279.9373
89.04145,250.9179
108.7572,250.8493
137.9027,252.8775
166.6329,254.5036
193.9636,257.0103
217.5859,259.6974
234.7449,260.3608
246.3459,260.4137
254.8702,260.6187
258.2899,260.7087
262.9687,261.3243
268.38,261.3116
276.0449,262.9862
282.843,263.8899
288.0344,265.1889
231.0624,234.3835
238.0628,237.3759
257.9334,233.9627
263.6743,233.8131
266.9019,238.3235
276.2949,234.2348
276.9543,238.9998
282.2519,238.9634
285.8082,232.2367
284.4696,236.4126
287.3297,230.5462
289.7392,230.5588
281.4845,233.5979
246.6345,198.1282
254.5956,197.0669
254.3535,198.5292
258.0677,196.3937
267.1917,193.701
267.6303,194.6971
270.5493,194.0597
275.8639,193.2384
275.7346,195.66
278.1774,195.6546
279.3983,195.3422
280.8131,195.8011
284.1543,195.5031
285.6244,197.5159
287.252,197.2599
289.1677,201.0473
292.0908,201.6121
294.2374,202.2895
297.0675,203.6539
301.2132,206.4646
303.092,206.8556
306.0641,207.8674
351.0147,290.8524
348.7261,288.2509
348.5705,285.9493
345.7321,279.1377
344.3559,275.1542
342.9147,269.6196
341.9825,265.7777
340.5609,262.2014
340.8715,261.7367
342.8322,263.911
344.0274,266.3735
346.1086,270.7716
348.0828,275.6114
350.5294,280.9359
351.3737,284.8427
352.7923,289.174
348.3461,282.1311
309.1812,211.9093
313.5295,217.5403
317.0278,223.1785
318.0037,224.727
320.2205,229.2603
322.558,233.3211
329.3061,226.7625
312.119,211.1609
311.4704,211.1931
313.3326,212.7232
315.6653,214.2621
317.9975,216.5423
321.3799,220.218
323.6691,222.6033
326.5182,225.5267
329.1717,228.1739
333.5707,233.1333
335.4281,235.4111
338.6113,239.8364
