X,Y
256.3333,154.8019
238.2713,172.3759
241.0657,170.2138
244.1313,170.5121
250.7269,171.573
260.3182,173.79
262.8618,151.4619
264.982,149.9228
262.5202,174.4921
233.9553,172.2469
203.2078,173.9825
206.3309,175.3102
213.6003,172.8227
216.5589,173.8029
220.7045,173.664
198.4296,138.1941
203.0293,138.6988
205.5246,138.5241
208.7468,140.9951
210.8597,141.5422
213.2247,141.1702
214.4707,145.2382
216.8187,144.792
216.9388,149.2753
216.8076,148.0763
216.5391,151.3614
217.9341,151.9945
219.0775,155.4385
218.0579,159.6668
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
220.5996,224.1094
231.112,205.3557
235.5864,209.5594
240.4379,207.3134
242.041,209.3839
250.9539,211.576
247.8882,206.9724
244.5762,207.8337
243.627,215.1875
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
202.2175,262.8962
203.8189,243.165
210.29,258.8085
230.613,267.1979
228.7435,264.2835
236.412,260.5285
240.0931,272.6932
244.3132,253.8734
230.8192,240.9031
244.2168,240.8286
236.1956,238.057
236.4106,238.0536
235.6668,234.8889
237.7886,232.6102
238.0397,228.9607
241.1753,225.6729
244.0634,225.0013
245.8944,221.6451
247,219.5154
247.8501,219.5659
248.6621,215.5905
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
217.2429,247.1323
218.9655,238.8059
223.4786,235.1897
226.815,234.9625
226.3506,227.8989
227.5061,226.1488
228.4435,228.7445
229.0923,221.8379
228.9308,219.9875
230.9706,217.1032
232.767,215.1513
233.7547,203.8354
236.5211,208.8766
234.9747,208.0739
236.6512,200.7939
235.1772,202.4779
236.3288,202.7442
239.4933,202.771
238.9458,200.2654
238.2318,198.79
233.247,197.5342
235.9583,202.7476
233.6354,201.011
252.1772,210.4959
NaN,NaN
NaN,NaN
NaN,NaN
300.2331,248.2629
292.6567,243.9332
291.6976,235.9906
291.2454,237.1314
280.3466,234.2635
288.7709,232.6433
285.8028,233.1369
288.9276,253.0091
285.3544,242.0205
276.5883,239.571
281.682,240.4614
276.2336,239.7354
277.6656,233.7818
273.1338,235.6771
271.2396,239.4442
277.1513,255.6469
270.551,236.6695
238.035,222.9743
238.3843,225.2147
242.9383,226.5975
241.2935,224.7667
240.0807,223.8476
241.0145,226.6128
243.243,227.8153
240.4961,226.2728
241.5532,216.9409
239.8196,216.8223
241.939,221.5711
240.2235,221.8105
239.774,217.6716
239.558,219.9212
238.4923,218.4157
237.5602,221.2887
237.3267,183.9318
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
200.7524,266.3803
211.7427,245.7548
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
169.8357,250.6428
169.8298,215.913
173.799,207.0642
177.9196,207.6902
181.6053,207.5485
187.5641,205.2162
192.1721,203.1843
198.9954,202.1634
201.1681,197.1714
203.5403,195.9169
209.7028,199.4359
213.1626,197.0584
217.4243,195.2102
218.5639,191.8744
221.5728,190.57
220.5071,188.5644
225.8497,188.775
223.7808,186.1032
224.4896,181.0302
227.4233,184.3462
227.4207,183.0063
226.8118,181.84
206.1417,167.6816
209.7555,169.7919
210.0756,170.9285
209.6334,172.7658
209.8044,174.3488
211.0902,177.0025
212.8695,177.4547
212.0146,177.2011
215.5639,177.6608
213.3286,174.6594
215.6437,178.8924
216.5821,178.6463
214.7525,178.9796
217.8292,182.4298
220.7209,180.7064
221.376,182.7963
222.9583,178.3323
226.5207,181.6859
226.0709,178.5095
230.8057,179.0016
238.2922,173.7856
238.9922,180.9946
236.9081,182.2184
240.986,180.1856
241.4758,180.6019
244.0986,179.5198
243.8314,178.9943
244.8643,180.4492
244.7215,182.726
245.1421,183.105
243.3834,187.0585
245.9975,186.3134
247.662,190.0457
248.3885,191.386
246.2897,190.4259
249.1686,190.2841
249.6455,190.1884
251.4409,190.8372
251.0684,186.9607
250.1188,187.9012
253.7112,189.6069
254.2657,188.5058
255.0777,187.2753
252.5243,187.1938
252.4786,187.6678
253.6508,193.4496
252.2912,190.3308
257.8922,199.892
255.3642,202.1041
253.3317,200.2998
252.6405,205.0989
249.8459,201.3811
253.048,218.9047
253.4571,222.3507
255.2589,222.5095
255.9944,228.654
257.7918,225.6939
254.7797,224.7411
256.5239,229.9019
255.2427,236.1369
254.2386,242.453
258.3241,218.8015
258.6336,202.0697
258.7152,200.697
259.4576,208.0408
259.178,217.2097
258.2564,208.7883
256.1962,210.7385
255.5222,213.0793
253.9366,220.586
253.4194,221.9944
282.0469,255.0678
NaN,NaN
299.3931,221.3229
314.6088,249.8953
297.6871,210.4301
307.2147,251.1084
NaN,NaN
263.9497,269.9715
269.8828,284.615
265.2637,281.779
270.0907,279.9325
266.0087,281.6845
277.4808,278.972
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
218.0126,298.421
181.2145,244.6358
190.7775,228.3405
192.3097,225.8379
193.8274,228.5664
196.3616,226.199
200.6177,224.9854
202.6682,223.0746
205.8747,227.5405
208.3809,225.1606
210.3564,227.7991
255.686,226.861
274.6908,217.8853
274.3957,208.1776
276.0059,203.3787
274.0609,208.5268
273.828,203.3304
269.5825,202.9508
270.6046,206.2781
270.9234,199.7916
272.2703,207.5628
266.3407,203.5292
270.747,198.6508
264.5016,198.6478
263.604,204.3444
262.7237,208.052
263.106,204.3056
261.8625,198.2344
266.7774,214.9471
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
288.4591,261.4781
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
289.5921,289.5262
NaN,NaN
293.3604,293.4675
283.1237,235.2814
281.9211,260.3775
288.8833,264.1191
285.6527,254.6591
284.51,247.6246
287.3561,275.0349
279.011,267.3361
278.4209,255.0665
280.3687,290.1467
272.531,279.5991
279.9767,274.7896
281.205,276.1309
281.152,274.2591
271.0327,251.1491
270.1826,253.4187
281.9623,278.7596
264.1852,250.5382
277.288,275.2573
280.4183,277.3924
274.1306,248.2525
265.0677,255.0215
262.811,213.4548
266.6514,256.5757
275.5304,273.3456
268.3891,243.0292
266.7291,274.3492
263.0795,255.7828
266.6149,258.3163
258.4093,227.5753
252.2882,207.7453
254.5583,209.3105
250.0777,209.1049
254.7866,206.4735
254.6621,207.3833
259.4093,208.196
256.6595,207.2002
257.3162,210.4698
255.9489,213.1368
257.3695,213.8428
258.1061,218.4641
261.5642,215.7652
258.8813,218.6093
258.6889,222.2581
256.4069,222.032
260.1863,220.185
258.5706,219.3276
258.2045,219.2382
258.1057,222.4606
211.2773,211.212
214.4059,201.5156
216.1119,197.8551
214.6363,197.9142
215.8524,197.3029
216.8751,198.7035
217.3892,197.2204
217.9814,194.702
218.1464,194.6968
217.6311,193.7679
217.1023,194.3621
217.9294,195.1305
219.0713,194.6341
218.235,196.609
