Target.X,Target.Y,Pupil.X,Pupil.Y
478.0808,115.1555,54.11482,136.88
514.6691,28.86592,78.14952,128.65
274.5032,193.6699,86.00675,132.4965
305.1426,170.3386,80.45695,130.8713
343.3592,266.5296,76.2963,162.7076
138.9747,110.5197,115.779,95.75867
379.9825,306.4272,68.74828,190.5764
189.1922,81.36016,81.72325,149.1653
271.7248,263.3771,90.27924,157.6094
217.9513,204.7563,108.5169,133.7781
