X,Y
171.2782,265.3243
172.7211,262.091
173.9398,256.3266
175.4717,250.2971
177.0888,245.4157
178.9366,239.569
179.8881,232.377
181.3361,232.2548
181.9277,232.5997
182.1854,232.8504
182.2939,232.4966
484.9166,211.4666
253.4419,155.2163
255.4004,156.1637
255.0645,156.0355
254.5768,155.7598
254.9938,154.9052
255.0532,154.7573
254.759,154.4453
268.8961,156.5863
295.21,161.9294
294.4095,161.6883
294.0401,161.3859
293.5899,161.6057
293.6934,160.5359
313.8066,202.4657
334.8644,239.2664
336.0693,234.8265
335.5331,231.9402
334.6232,228.8141
333.0683,225.867
333.1738,222.3083
332.331,218.2263
331.1969,212.5453
330.29,207.0016
329.7477,202.4421
328.0856,197.3618
327.5248,193.9484
323.5991,140.5956
322.4311,140.4127
321.0574,138.0153
309.5342,117.879
287.0026,70.19055
289.1263,72.30363
287.9255,71.69098
285.2308,70.51596
285.0199,70.37839
284.4038,70.09084
285.2387,70.47464
277.696,69.20706
226.7968,50.91911
236.2735,54.17209
239.4495,56.07047
247.692,59.74622
252.0015,61.58807
253.8304,62.30942
258.4986,65.99297
262.1164,68.88953
225.2921,72.87614
218.1761,73.41995
219.8004,75.22969
221.2399,76.70479
222.9709,78.56657
223.3533,79.83385
225.1266,80.399
209.3828,75.95348
190.1051,67.04781
193.2355,68.1669
196.2109,70.54221
196.8634,71.69214
194.8222,69.54791
188.4708,66.6588
320.4871,301.3798
420.9547,301.3159
323.0849,87.94589
324.6273,99.21155
324.4056,101.153
324.84,104.0089
325.8668,104.3
327.4357,104.4527
329.3199,104.4097
330.882,103.0075
330.8696,101.3958
291.528,94.62997
186.6457,70.51129
190.9149,70.7379
192.3464,72.02718
194.0464,72.04265
194.4816,71.89961
194.6661,71.63049
195.498,71.08592
197.2001,70.88292
184.6773,67.20381
180.4024,64.03926
182.817,64.9231
184.9396,65.40004
186.7432,65.89896
187.928,66.06418
191.1617,66.68648
193.3442,67.75336
195.4451,68.68582
197.8862,69.32426
200.3406,69.05472
201.6273,69.12193
203.5322,69.56947
205.0216,69.63861
206.6397,69.95811
208.2705,70.32835
209.6856,70.0459
210.6371,69.81212
211.9435,69.83569
213.5812,69.67244
215.9313,69.80756
218.2509,70.41527
219.5539,70.37529
220.5499,70.29474
221.7086,70.02968
223.7833,70.39996
245.7182,79.79178
246.0613,78.7959
246.2234,77.48575
246.5605,76.58058
246.859,75.96487
246.4875,75.61633
229.9081,74.1528
230.866,74.00771
230.7503,74.15915
230.4323,74.06949
231.0076,74.49016
282.5883,102.3487
313.8656,124.6775
314.3583,123.5771
312.7004,121.7183
312.0452,119.8897
311.9231,119.0372
311.4913,118.0425
310.6513,117.0362
309.8262,116.707
309.6784,116.4887
323.99,85.5043
325.0324,54.31915
323.6071,50.34547
322.7159,51.40591
321.657,51.63029
353.0199,53.00841
476.8604,60.52728
492.0111,65.02197
491.263,64.95941
490.7574,65.16605
490.5634,64.77325
490.1301,64.22978
488.9452,63.69319
488.2194,63.87843
488.1214,63.81134
487.3098,63.80356
485.8376,63.64259
485.4291,63.7496
485.3631,63.16907
483.7514,63.27942
483.5246,62.96785
483.5835,63.19261
483.5821,63.04988
473.3892,62.80534
356.2946,56.87683
335.5582,55.75417
335.1596,56.62498
334.8544,57.03671
