Target.X,Target.Y,Pupil.X,Pupil.Y
460.4734,41.69339,22.49476,156.5082
386.1279,99.27964,47.00636,166.9176
301.4916,177.7698,83.33958,188.2217
370.0279,201.8566,58.46223,204.3411
215.302,195.4054,129.8147,184.3822
316.5612,166.3375,73.89838,180.9392
198.5339,31.11306,118.9683,117.3235
147.7839,282.1447,270.5006,196.0671
441.2924,317.9694,352.3092,185.4281
192.8946,44.24796,99.35624,123.0652
