Target.X,Target.Y,Pupil.X,Pupil.Y
274.5743,238.2341,46.48776,237.7979
130.4379,122.6063,85.44904,197.5307
273.0918,233.7264,46.23827,238.7899
393.7701,110.7529,24.29697,209.2001
169.7632,141.7169,73.23149,202.7452
196.7262,286.7909,68.55331,249.7882
333.6587,131.1138,33.00283,207.8565
315.1323,240.1674,33.3628,239.5583
117.7571,299.2318,94.55463,249.1002
383.5735,283.5487,23.94087,253.9176
