Target.X,Target.Y,Pupil.X,Pupil.Y
203.9361,360.5284,213.7534,218.7632
282.4382,405.4775,182.0777,236.0566
132.3189,274.1179,254.6571,170.1458
255.5795,409.3507,197.4059,247.4276
331.5991,434.293,164.3328,252.6129
236.0369,459.1496,207.2195,270.4971
391.9921,293.1245,123.8069,199.7828
276.6573,344.7475,178.6238,216.5076
462.8086,445.5833,118.3728,266.315
170.5081,447.1231,234.3369,275.3532
