X,Y
211.6837,494.732
211.9619,492.7478
213.2428,490.0748
213.3457,487.7581
214.1707,485.3348
214.3348,483.3379
215.6967,479.163
216.1676,476.8463
216.145,475.424
219.4747,467.5309
NaN,NaN
NaN,NaN
NaN,NaN
345.5223,375.8945
342.6044,387.7615
349.2745,378.9708
346.4716,378.4179
344.9279,378.7838
343.3865,378.7646
341.7648,379.5742
332.7386,381.1927
272.0901,374.4802
270.84,375.6596
271.3886,376.3152
271.5391,378.3529
271.0046,379.7039
270.3117,380.647
269.8115,381.4304
269.6292,380.9798
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
302.4784,353.4517
272.3926,385.7996
263.8749,368.6851
259.3165,361.9308
258.009,360.3344
257.2884,360.0056
257.0251,359.7579
256.2702,360.0976
255.5877,360.6824
255.1859,362.0745
254.5045,363.8353
254.1859,365.7531
252.7048,367.5769
251.2435,368.8439
249.4001,370.7017
248.7175,371.4743
246.8397,372.2554
245.3442,372.9265
244.3024,371.9102
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
218.2473,379.6187
276.2257,359.8329
246.9324,400.2816
245.3353,401.954
241.9526,400.4323
241.114,402.1025
248.3325,408.321
265.0254,414.673
264.4425,415.8711
264.009,416.1005
264.4301,416.257
263.7172,417.6655
263.3615,418.1743
262.9119,419.2646
262.5581,418.9822
262.8209,419.6035
262.8551,419.8693
262.0732,419.9106
262.5242,418.177
262.0317,418.7228
261.8572,418.5208
260.325,419.6669
258.7322,421.1369
256.7336,421.3937
256.0686,421.5251
244.3159,417.8696
230.2449,384.9044
227.8624,382.3598
227.3624,383.8641
226.9558,386.0095
226.7637,387.9535
226.9446,390.4124
227.6763,392.6791
222.8529,399.7846
213.2173,408.6592
211.3904,410.3701
210.1127,410.6986
208.1583,409.1432
207.9948,408.7534
207.8663,410.0994
207.3092,406.5604
207.5503,406.6622
207.6794,408.4835
207.9084,410.5316
208.2098,411.8395
208.4375,412.3816
208.6602,412.1171
209.0607,412.8643
210.38,414.1206
227.887,423.803
237.1158,425.761
240.062,426.3129
241.8704,428.5276
244.4038,431.3773
247.5665,434.7916
302.057,433.4022
303.25,433.728
304.9213,432.157
307.0259,430.9372
308.7515,430.8008
309.4065,430.8834
240.9717,458.7714
184.5166,496.2446
184.3239,498.1307
183.9226,499.3798
184.0286,501.5098
257.9292,453.9781
269.4816,456.8851
272.2352,456.8784
274.3247,456.4208
276.0973,455.9768
277.4895,455.8283
278.5597,457.8896
284.7791,464.5642
295.2317,465.1239
296.2324,466.2953
297.4915,466.4661
299.6566,465.4378
300.5697,463.8438
300.8933,462.4759
304.3063,455.5328
