Target.X,Target.Y,Pupil.X,Pupil.Y
367.9764,271.2085,147.2162,211.4394
233.7594,156.3737,203.6151,177.424
390.8423,300.5889,133.4424,215.2318
494.1431,70.03,90.97054,146.2609
220.8497,280.5428,203.879,196.9962
311.2986,205.6975,151.8116,169.6747
139.775,28.25806,212.1922,109.4733
166.8003,314.9072,234.7917,207.3123
419.421,117.0284,112.3955,151.4176
216.0495,95.83478,184.5117,126.5818
