Target.X,Target.Y,Pupil.X,Pupil.Y
306.7542,200.826,238.1163,128.2738
316.7088,178.6421,230.7007,115.7787
458.9414,47.99369,170.6527,91.75182
253.9989,248.588,289.4893,159.6593
398.4413,240.6669,205.211,165.1658
208.4329,285.9899,329.2974,158.4297
420.907,89.04011,182.5299,102.514
263.9272,97.60246,244.9293,40.90173
439.8936,327.6494,184.5062,177.8258
182.9358,78.33615,274.6078,29.01524
