Target.X,Target.Y,Pupil.X,Pupil.Y
191.335,172.793,68.03581,219.2974
276.1096,176.9406,38.15096,225.7673
194.601,266.5916,63.69836,244.8846
245.9665,206.009,44.27492,228.9679
193.9132,279.45,66.52223,249.1579
302.6376,89.17944,35.81088,196.851
340.1324,257.7322,27.65667,252.2033
48.44329,72.15704,99.0078,182.962
311.2573,276.858,35.5534,259.6223
341.1082,92.40424,28.45135,204.202
