Target.X,Target.Y,Pupil.X,Pupil.Y
321.4226,298.6211,117.3701,93.58822
328.5927,226.311,126.0335,53.79161
484.081,350.1032,83.13987,118.644
227.9275,303.8329,174.772,69.48626
358.7622,140.3551,105.2344,22.6259
382.2382,329.0429,110.2415,86.49866
154.7525,361.747,139.6108,24.03398
110.6367,226.6233,178.259,18.12857
584.343,143.644,160.6189,14.99942
82.85957,83.65565,134.443,2.753781
