X,Y
215.6608,331.4493
213.3991,329.483
211.594,328.0226
209.0402,325.7703
206.7343,323.3158
205.2867,321.5237
203.4856,319.3954
202.911,318.4201
202.7483,317.7681
211.402,311.0351
279.6603,274.5292
291.2996,273.21
292.0324,272.2133
290.6591,271.3134
289.7932,270.8
288.8373,269.9141
290.0049,271.0426
290.4136,271.6613
290.0597,273.0822
290.1948,274.1386
289.7631,274.6404
288.8868,274.5993
288.0905,273.9816
287.2528,273.082
276.7891,267.0637
376.6163,454.6373
416.6874,340.1466
98.97366,212.6342
110.4804,217.041
117.213,218.3154
120.6033,218.6696
122.1764,218.3467
122.8963,217.4989
124.124,217.3896
209.2865,246.5707
209.558,246.0852
204.0993,242.6582
201.1748,241.2644
197.4336,240.0241
194.9961,238.8445
192.4239,237.2983
192.2568,237.1798
190.2274,236.8946
187.858,236.2644
185.2694,235.9899
183.7473,236.1725
184.5961,237.8246
185.1998,239.2886
185.1971,240.0636
186.1307,240.1578
187.1065,239.3344
186.1941,237.9167
267.095,253.0846
333.1385,269.1757
339.2528,269.529
336.1292,267.9039
331.6915,265.8779
327.9414,266.0821
326.7863,268.0672
319.8589,302.1253
321.2288,304.6346
321.3694,303.2546
321.4974,302.6359
321.7084,302.9128
322.1059,303.0394
322.2423,302.5475
321.7826,302.3136
321.373,302.1063
316.9495,302.2748
313.6716,303.2852
310.0035,305.8703
306.3351,308.2775
304.6717,309.0157
302.8185,309.9129
301.1606,310.0435
299.2394,310.3403
298.5257,310.5877
297.9422,309.5414
296.3115,308.8484
294.1267,308.2646
250.4881,293.444
180.3476,262.2149
129.0352,243.6344
133.3523,243.7145
136.5707,242.738
138.9838,242.8587
140.1699,241.6992
140.0498,241.0356
139.5952,238.9496
140.9017,237.81
141.4849,237.6382
143.1611,237.2854
145.2144,237.4768
148.2329,238.2686
150.0263,238.1454
151.2512,238.0236
151.3407,237.1215
154.2401,237.356
157.3819,237.342
162.2347,237.6502
164.9382,237.1317
167.6529,237.3801
169.399,237.1775
173.3014,237.0344
179.6003,237.3317
185.4157,236.8711
190.4312,236.0898
228.703,258.3653
277.0055,296.9276
277.2983,291.6384
280.9017,288.6765
283.25,288.0125
284.0623,286.2731
282.1054,283.648
279.9624,280.5923
278.2653,277.761
276.9134,274.5486
282.3947,272.1873
313.5334,235.8382
319.4313,232.7713
318.244,230.1687
317.1466,228.0038
315.6412,226.5845
314.8304,225.0376
271.6847,263.4087
274.3353,321.6118
277.32,362.3311
283.483,359.0914
287.1902,356.248
290.0043,354.3578
292.381,351.6547
295.5446,350.4495
298.1202,348.6172
300.6048,346.138
302.0217,343.8761
301.4603,341.3676
300.1516,339.7086
299.2887,338.8725
297.1629,337.4705
293.9662,335.7256
291.3983,334.4147
268.0529,308.8286
266.4402,301.905
265.7171,299.4669
264.9094,297.856
263.7444,296.1327
261.1167,293.8245
260.1947,293.3818
257.9787,292.8735
256.7048,292.9612
254.9682,292.5126
253.4257,293.5959
252.3305,296.1241
251.2296,298.5474
250.5558,301.2953
250.0148,303.0144
248.8952,304.914
247.1797,306.6792
276.8731,267.6907
304.8099,240.11
312.8951,235.7328
310.5897,236.4124
304.8063,236.7034
298.5076,235.7417
294.424,236.0493
290.0954,235.4155
285.7853,235.8044
312.6972,221.2685
313.6008,220.1545
307.3705,216.9039
302.7571,215.8568
296.6864,214.1535
290.4495,212.9479
285.9257,212.2174
281.1641,211.9247
276.6575,212.5856
269.7118,213.6157
263.273,213.5527
257.7112,213.8753
243.6114,215.5592
213.7509,213.4552
207.9665,214.0051
200.5157,214.9882
189.5098,215.5777
180.8766,216.8273
176.5516,217.383
171.9929,219.234
168.3068,220.0906
164.9334,221.8107
181.2538,222.1711
291.8882,254.4471
284.866,282.718
290.5203,233.3331
302.6004,241.4576
301.0537,240.3112
298.511,239.6661
296.1154,239.9695
294.8,239.9153
290.9899,240.419
286.564,241.8311
282.8368,242.5643
278.8262,245.2178
276.8233,247.3751
275.0337,250.4265
273.2838,253.4062
272.0831,255.1966
269.9205,257.7494
267.2109,260.0895
265.6305,261.3519
263.6109,262.6743
261.8004,263.6664
261.1866,265.1938
260.6811,267.6012
260.258,269.7348
295.1276,261.634
315.9807,253.8628
316.3804,254.5304
313.9519,255.0558
309.7982,255.5513
306.5742,256.5288
301.4973,256.6487
285.9226,260.1255
202.0543,246.5565
199.2994,246.2159
192.4912,246.4279
186.9861,246.915
180.6384,246.9339
176.4859,247.2481
172.7289,247.1168
170.3708,247.443
168.8824,247.8289
168.4725,247.9216
168.7285,247.6544
170.1908,247.4855
173.5472,247.6526
67.42814,224.0355
24.61115,211.1135
30.14035,210.0782
35.79172,208.6421
40.6104,207.3591
9.466798,204.184
-4.396493,198.4163
3.098898,196.3014
12.79032,195.6358
23.46184,195.5648
30.16263,195.1944
46.90907,195.5862
58.82352,195.9312
135.6729,202.8649
199.3851,210.227
209.9684,210.2188
216.7214,210.3008
228.6863,211.4718
237.1279,213.3987
243.7255,215.9289
250.4869,219.1707
253.9676,221.2312
258.7801,225.7325
259.0356,226.0026
259.7319,227.1209
287.1935,262.7578
299.4107,284.3595
302.3678,288.6936
304.3431,292.3283
304.693,294.52
304.1813,298.9248
303.151,304.4126
301.686,309.5408
300.3176,313.6555
299.2084,317.0615
298.0541,318.554
295.8192,320.7183
293.2427,324.6692
291.8865,326.9803
289.7706,328.7621
288.1835,330.1353
287.1578,330.9811
285.7932,332.2292
283.0438,332.8351
280.2393,332.6027
276.5689,332.7885
270.869,331.9645
270.7077,324.1375
357.6141,408.1552
403.099,342.7892
248.8073,283.5135
247.5403,277.7346
249.9045,278.6303
251.9665,279.3582
253.8266,279.7323
254.4885,279.6407
255.0606,279.4579
256.3284,279.8048
256.8503,280.466
257.3064,281.0956
230.4624,284.924
232.2209,284.5555
234.225,286.3573
234.5728,285.746
233.7425,283.6027
233.0166,281.8515
231.8271,279.6025
231.181,278.5685
230.5428,277.8547
231.307,279.2194
231.7128,280.6614
232.2514,281.9664
232.9754,283.7164
235.5965,286.7838
237.0885,288.4413
238.9399,290.058
238.4847,290.2416
237.6934,289.849
237.041,288.5583
236.892,287.3217
237.3697,286.8095
238.2021,287.1636
239.9084,287.973
240.3095,287.8682
240.6975,288.0946
241.1426,288.0775
241.0876,287.8113
240.6822,286.895
240.1273,285.9267
239.8155,284.8005
239.8301,283.6477
239.9937,282.914
240.8828,282.9704
241.7101,283.8992
243.6196,285.5215
244.3333,286.0305
246.0875,287.8283
276.7033,337.6996
287.9947,360.2808
288.028,360.8484
288.0925,360.7828
288.1469,360.6777
288.4267,360.747
288.8236,361.4612
288.976,361.39
289.1152,361.0258
289.1942,361.303
289.0821,361.1945
288.8154,361.8769
288.5649,361.9331
288.075,362.364
231.6425,336.5437
174.2038,304.852
183.0164,302.7826
194.5554,302.1893
201.5951,301.563
206.8416,301.6212
212.0738,300.2406
215.3429,300.2575
127.1804,250.8941
133.883,251.4542
136.1991,249.2059
138.0074,248.8768
141.0753,248.8466
141.8078,248.0886
145.7465,248.6716
148.8331,248.6993
152.4967,250.2251
151.7976,249.0045
141.8398,243.581
384.7448,438.6795
17.04991,399.5735
122.4005,227.6998
138.932,236.8744
141.9875,236.8506
146.3543,237.474
150.2123,237.556
154.1395,237.1602
157.2582,237.3734
159.8863,238.4075
160.6884,240.4441
159.6449,240.0257
157.6578,238.3855
154.7728,236.2226
153.0497,235.1833
150.2073,232.9741
149.6117,232.2697
148.2427,231.2813
149.4739,231.8682
151.3854,233.6831
153.0391,235.4279
153.2679,236.5554
153.3739,237.9588
152.0891,238.4123
148.6978,236.7013
145.3019,234.7592
141.6387,232.6639
139.7188,230.9777
137.6604,229.3918
136.8863,228.4958
137.9428,228.8389
138.4401,229.1223
138.6931,230.1489
139.0439,230.8187
137.4704,231.0468
200.0578,254.6896
252.5187,290.8932
265.4854,302.2402
263.5146,301.7615
261.2,301.6615
296.8692,300.1978
298.8801,299.1311
295.4548,299.2567
293.6357,299.5483
293.7534,299.2357
293.8672,298.9015
293.3336,298.287
293.0113,297.8102
