X,Y
322.4331,246.5264
321.338,241.7211
319.7861,235.285
319.2831,233.1251
319.2274,231.1092
318.8998,230.7513
318.7668,229.998
318.7896,229.8702
319.2351,230.191
355.8001,199.0587
371.3127,195.0837
371.5624,194.8304
371.2661,192.5623
370.9682,190.9407
370.9805,190.3051
371.0965,189.5766
371.1311,189.2418
371.3377,188.9818
371.3313,188.5855
371.3883,188.5755
386.194,200.0021
391.928,204.09
392.6563,204.0172
392.6649,203.4041
392.7518,203.0536
392.6458,202.9479
392.7982,203.3138
392.8076,203.5836
392.8069,204.0116
392.9131,204.2952
392.8637,204.5051
392.8199,204.6772
392.9514,204.6741
393.2004,203.4956
393.3747,202.9043
393.5827,201.8627
393.593,200.9029
390.5564,199.3071
354.6078,166.5273
342.8393,156.6641
341.4673,154.2988
341.2929,153.7501
340.9539,153.1014
341.2187,152.5598
341.7567,152.6511
342.3873,152.7601
342.9273,152.7216
343.5098,153.015
343.5322,152.7987
343.6895,153.0124
344.7388,154.5155
345.6068,156.0208
343.8446,156.0653
371.515,201.1975
-38.4729,700.3647
-75.93567,720.2394
137.8451,439.9439
394.1523,255.8248
397.0743,240.4494
396.2621,246.6121
395.6548,250.7698
395.721,251.2949
395.8848,250.4547
396.007,249.156
396.0775,248.6731
396.1586,247.6151
396.3276,246.1506
396.3808,245.4466
396.3494,245.5036
396.4215,245.3233
396.307,245.2023
396.3249,245.5922
396.2631,246.9473
396.2952,247.9579
396.569,248.0356
396.6744,247.8085
389.4426,227.5244
352.0729,172.8717
352.7464,172.9546
352.4164,171.5003
353.3394,170.6642
354.2167,170.8698
354.67,170.3978
354.956,170.1292
355.2251,170.1508
354.8646,169.8661
354.5057,169.1365
354.1179,168.3995
353.8843,167.6065
353.734,167.0839
379.2954,191.1919
398.7644,219.6968
399.2246,220.2082
399.4112,220.2323
399.5245,220.1227
399.4423,220.7433
399.2908,220.9322
399.2113,220.2045
394.3489,263.9314
394.1016,261.9252
394.3382,260.7877
394.5469,259.9959
394.5812,259.5368
394.7516,257.8272
395.1484,256.1436
395.4977,254.2669
395.9775,251.6487
396.9186,246.8063
397.3231,244.0788
397.9462,240.4768
398.2187,239.173
398.6791,223.2453
399.3575,216.4187
399.3396,216.494
399.2765,217.3243
399.162,217.2697
399.0905,217.0462
399.0344,217.6693
398.9401,217.9147
398.7759,218.2402
398.6859,218.0566
398.6518,218.8907
398.7803,218.5128
399.0234,219.6611
399.1612,220.2986
399.3072,220.4888
399.3249,220.2319
399.2231,220.2047
399.4425,220.5851
399.4932,221.094
399.5168,220.6648
399.5706,220.5003
399.6954,219.5859
399.7662,219.553
399.8195,218.4512
399.7695,217.7612
399.5244,216.2354
397.8387,206.2921
395.9826,196.1841
395.9352,195.9287
395.8422,195.6955
395.6585,195.6694
395.5178,195.5262
395.3814,196.0269
395.2242,196.0676
395.127,196.4321
395.1468,195.7688
394.9283,195.0073
394.6725,194.2158
394.52,193.6426
394.3316,193.7801
394.2906,193.8254
394.1712,193.7365
394.1143,193.4437
394.1266,193.4258
394.1201,194.0358
394.8433,194.4621
397.0175,195.0621
396.8733,195.5232
396.763,195.0261
396.8653,195.0257
396.9254,194.2224
396.8588,194.5534
396.8354,193.971
396.6453,193.4281
396.4131,192.7606
396.3566,192.5446
396.2224,192.343
396.1727,191.846
396.2203,192.2925
396.1717,191.9993
398.5493,197.9886
398.4421,197.7961
398.3476,197.7625
398.2439,197.9138
398.1981,197.8805
398.1408,197.5287
398.0883,197.1661
397.8363,197.2398
397.825,197.6443
397.7918,198.1678
397.6541,197.9793
397.6284,198.0344
397.7372,197.5974
397.8275,197.8873
396.8247,196.1469
343.2864,137.1989
329.9123,128.8753
327.9854,126.7711
326.9115,125.6311
326.7404,125.2482
326.9361,125.0365
326.9457,125.0145
326.8263,124.752
325.9321,124.1812
325.3581,123.8904
325.0971,123.8872
324.8496,123.6691
324.5516,123.7064
324.6187,123.7783
323.9597,123.4476
324.3131,123.6371
324.5852,123.797
324.3003,123.4131
323.9627,123.433
324.0536,123.5289
323.9843,123.4451
323.6321,123.2503
323.6075,123.2056
307.3488,118.3943
297.7033,115.2947
296.9806,114.6624
296.8346,114.4783
296.5814,114.2744
296.7163,114.1905
296.7183,114.1424
297.0489,114.2383
297.0224,114.1464
297.4462,114.3771
298.0011,114.683
298.181,114.8882
298.9804,115.31
300.3034,115.8868
301.4636,116.2601
302.6239,116.6575
303.5665,116.9892
304.6287,117.5588
305.1919,117.4167
305.7402,117.4572
305.6416,117.2176
305.6791,117.2015
305.6224,117.2039
306.3003,117.5867
306.7134,117.8673
305.9979,117.2531
306.5453,117.5081
329.0146,125.5177
331.7627,126.5384
331.304,127.4132
331.3838,128.3303
331.5043,128.9645
332.1116,129.9491
332.7943,130.6452
333.1255,131.281
333.0367,131.6525
333.3162,132.3154
334.0143,133.1028
335.0831,134.1996
336.2345,135.3947
337.5091,136.3369
338.6065,137.1368
339.0008,137.2099
339.254,137.4236
339.1984,137.4569
338.8206,137.3814
338.5836,137.1764
338.7486,137.2733
339.0264,137.5499
338.6298,137.1028
338.6769,137.1153
338.7433,137.0677
338.9622,137.3226
338.9219,137.4722
338.5899,137.2287
338.9344,137.5351
338.6527,137.357
338.8043,137.6902
338.8458,137.8922
339.4186,138.3572
377.9052,170.793
392.9389,192.9381
393.0094,193.5211
392.8375,193.2075
392.7002,193.0914
392.6819,192.7916
392.6023,193.0124
392.5371,193.3409
392.3622,193.6812
367.8077,164.8276
338.1255,145.6086
337.6145,145.0273
337.8873,144.9293
338.3686,144.9931
338.6749,144.947
339.2524,145.5167
339.8643,146.1273
340.5362,146.8213
341.024,147.4768
341.4367,147.9744
341.7596,148.2872
341.9346,148.4258
342.363,148.7058
342.9012,149.416
330.78,145.6327
331.138,146.3137
330.6749,145.8511
330.9954,146.1085
330.7941,146.0305
331.2351,146.6014
331.6816,147.3083
331.9226,147.654
332.0314,147.9842
331.643,147.3999
340.7399,149.7731
352.3133,155.8641
352.557,156.1761
352.5219,155.4857
352.6488,155.0191
351.9574,153.949
351.7858,153.417
351.1348,152.0502
350.2528,150.6812
349.5299,149.1715
349.2608,148.4056
348.9003,147.4332
349.1992,147.0784
348.6012,145.6587
347.5105,144.0887
346.0396,142.3899
345.0399,141.1156
344.5496,140.6498
344.2889,140.2335
344.1954,140.2085
344.0305,140.0789
343.8413,140.0892
343.7567,140.1435
343.6968,140.1183
343.0814,139.7732
342.7392,139.6727
342.8778,139.9107
342.5035,139.6321
342.2727,139.5081
342.0602,139.4549
342.0028,139.422
342.0429,139.5025
341.9023,139.5401
341.9056,139.8085
341.8461,140.1115
341.7373,140.2875
341.3111,139.9081
341.0603,140.1339
340.6604,140.0347
339.4833,139.1744
339.2475,139.0875
339.0269,139.0639
339.0064,139.3399
339.6927,140.1877
340.0569,140.4305
340.7692,141.2844
340.4969,141.1222
340.3784,140.9866
339.5774,140.235
338.7725,139.4342
337.8614,138.4008
337.2041,137.9401
336.0429,136.6244
335.0825,135.5069
333.9723,134.326
333.7659,133.8591
333.3891,133.3197
317.4455,123.2533
300.967,110.7546
299.8168,110.0037
299.2303,109.3383
298.0729,108.5344
297.7607,108.2306
297.6055,108.0501
297.287,107.8127
297.5409,107.8973
298.0248,108.2925
298.2498,108.6167
298.7972,109.0869
299.7897,109.9601
300.4784,110.649
301.1963,111.234
301.655,111.6382
301.8962,111.6722
346.0839,133.6257
