Item1.Centroid.X,Item1.Centroid.Y,Item1.MajorAxisLength,Item1.MinorAxisLength,Item1.Area
234.1125,128.2632,64.1928593902004,62.7281502486604,4214.5
235.0364,126.5451,64.379481111292,62.5001837271403,4210
236.1191,124.2343,64.4913998941361,62.5995867849927,4224.5
236.4098,123.462,64.4750771837826,62.8874050773024,4243.5
236.3154,122.7992,64.457609696812,62.7318540122257,4232
236.5572,122.6372,64.7970511031777,62.8841983052174,4264.5
236.6066,122.3739,65.0636371121301,62.9513876104446,4286.5
236.5776,122.3356,64.5823358839643,63.044431755758,4260.5
236.2384,122.502,64.854510455213,63.098525132229,4282.5
200.2595,117.3358,65.3855733783179,52.0824620489215,3445
184.2471,118.0245,62.792830704674,51.3006481864115,3368.5
183.9402,117.973,63.0405939308843,51.3773740992172,3387
183.7858,117.195,63.3507158883263,51.4847097404161,3411
183.7407,116.6278,63.9161207523014,51.6121046579848,3450
183.5855,116.4216,63.9329744528647,51.9712444971841,3475
183.2998,116.198,64.5081061758997,52.1477857230866,3519
183.1865,116.0929,65.0863287010852,52.6870237516517,3585.5
182.9139,116.0337,65.3561612643771,52.8912756018108,3615
182.8267,115.9034,66.0058315770042,53.1526011607849,3669.5
182.7659,115.9072,66.5538242900014,53.5410145297872,3727
168.7747,121.452,65.0698275171624,52.3507924447342,3564.5
162.3991,123.4619,65.4531951996931,49.8037993469036,3412
161.4948,123.5224,66.3201921090637,49.587349936506,3442
161.4244,123.3229,66.386613867447,49.8619549430628,3465
161.2816,123.2184,67.1199027261754,50.0560637421841,3516.5
161.4016,123.1716,67.4357319669073,50.4751380447363,3562.5
161.2506,123.3088,68.0729913934975,50.6913451334986,3612
161.2657,123.3981,68.0148067620799,51.203013969301,3645
161.308,123.5379,68.43017070322,51.5825609366369,3695
161.2029,123.6428,68.5629299331461,51.5659654353787,3700.5
161.2833,123.7057,68.866066503599,51.9510572794633,3744.5
161.3531,123.7569,69.0143729921074,51.9682650378582,3754
161.1898,123.7711,69.380700246299,52.0627556762059,3781
160.7703,123.4146,69.3894971789498,52.3145587129569,3799.5
160.4948,123.2413,69.7049564609267,52.2110756062414,3809
160.1259,122.9246,69.7679683650095,52.3364107498804,3822
160.004,122.6118,70.2435679769671,52.3855620936156,3851.5
163.5166,121.7384,70.5008389383671,53.4009244878611,3940.5
191.7541,106.5769,75.6194091866854,59.554626505352,4657
197.5954,101.842,75.8926003439419,59.3708175593568,4630
197.5793,100.8932,76.2824559270442,59.4858371875216,4662
197.4488,100.6917,76.4060576723732,59.7616086098782,4690
197.4014,100.4363,76.6243426040616,60.1189359303403,4727.5
196.9058,100.2941,77.0757132737125,60.179336397103,4765
196.5059,100.3935,77.3014843501545,60.1160797811177,4779
196.0364,100.5106,77.386288008678,60.0932774816562,4785
195.5654,100.5678,77.6375933149892,60.4557415984891,4827.5
195.2265,100.7387,78.0259306894476,60.3440954003349,4843.5
195.0974,100.6711,77.9823672226157,60.658132731886,4869
195.074,100.7611,78.5009738443341,60.7227492053977,4904.5
194.9452,101.3869,78.5433245070795,61.2778968886324,4944.5
194.9488,101.9901,78.9502082349206,61.2644415598587,4966
196.4619,101.777,79.4158397111978,61.7048612083534,5023
185.0921,120.046,67.0500975689309,52.2978100468877,3539
