Target.X,Target.Y,Pupil.X,Pupil.Y
295.1451,235.9015,154.1245,112.618
367.0273,309.2656,134.6773,147.858
293.3596,234.2551,152.4243,103.82
376.9101,162.8436,122.512,88.4269
429.2799,120.3594,102.5974,78.32527
211.5357,161.6461,295.0338,67.00322
156.9387,235.468,278.8083,120.8861
196.0957,220.2154,192.4407,103.1129
426.6047,272.2137,108.8171,125.2008
161.7129,198.7386,212.7059,82.78288
