Target.X,Target.Y,Pupil.X,Pupil.Y
339.2924,156.5099,21.05669,209.416
298.2005,90.58223,28.95024,206.5704
167.7,77.37139,54.02078,200.0556
118.7146,44.30715,64.31744,193.3195
225.0686,103.4355,37.16123,210.1299
202.6649,67.23727,42.03613,200.4046
282.9749,96.38108,26.27312,210.238
184.1666,112.5263,49.00352,208.6174
157.5352,126.4125,55.16224,208.6825
312.2827,115.8068,23.02691,213.8086
