Item1.Centroid.X,Item1.Centroid.Y,Item1.MajorAxisLength,Item1.MinorAxisLength,Item1.Area
226.7654,151.5403,39.2458011983363,31.9978490651042,1278.5
227.4195,150.7343,39.6797375607345,31.1131695124609,1244
228.0029,149.9777,39.5332041138885,31.037723473862,1224
228.6395,149.0015,39.7504376522433,31.2216129205939,1233.5
229.1531,148.2565,39.6576572757513,30.9356063490626,1212.5
229.5444,147.7128,39.4786228573225,30.6480722007074,1191
229.6125,147.2701,39.5359993025042,30.6692995128801,1187
229.6685,147.0212,39.4647738146109,30.4826558464164,1180.5
229.6263,146.8091,39.7459017957639,30.7177394406451,1192
229.354,146.7983,39.8608494613896,30.4514355138197,1194
216.1048,141.3063,39.8835102193105,30.2244634857876,1170
192.9334,126.1715,37.8266016164765,30.7892366171319,1208
191.1022,125.1796,37.6143020385937,31.746349394536,1242
190.9559,125.2507,38.0905040159917,31.9512712325817,1263
190.7267,125.3278,38.1142755318178,31.7593736806084,1259.5
190.6619,125.3072,38.2929468150726,32.2904105127905,1287.5
190.399,125.6545,38.4661062672943,32.5823221182578,1303.5
190.0891,125.7636,38.2925863498954,32.4145835916957,1291.5
189.9811,125.8916,37.9456032160185,32.3642570746431,1279.5
189.704,126.0169,37.4770419607583,32.1124095236325,1255
189.4453,126.1929,37.1711660569971,32.0772587686597,1244
189.1839,126.355,36.8329746594514,32.127955364411,1236.5
188.9311,126.6219,36.3667318690278,32.1529377194278,1222
188.7741,126.8075,36.2514986872171,32.0279439680514,1213
188.4591,127.0176,36.3179964058163,31.746468182527,1205
188.2615,127.1592,36.3528901817861,32.1925113564584,1222
188.0453,127.2276,36.3564349048219,32.093760472091,1219
182.9914,121.8663,35.9808584320638,31.3416160081703,1179.5
182.3009,122.1443,35.6295108967895,31.3484511613582,1168
182.2644,122.1538,35.832523604239,31.5498756030533,1182.5
182.0934,122.241,35.7290892969022,31.4713171953432,1176.5
181.502,122.1214,35.4394267116418,31.5822283859875,1171
181.326,122.322,35.5637535877755,31.2608868562882,1163
181.1342,122.2294,35.6614576112271,31.2100309186226,1164.5
181.0704,122.3162,35.4471300581121,31.3940383090264,1164
180.9494,122.3891,35.9547798946486,31.450553102267,1183
180.8314,122.4457,36.060075128673,31.5238789162741,1189.5
180.6642,122.5616,36.067068852977,31.8886455228421,1203.5
180.6004,122.5142,36.2473587509435,31.9515586502477,1211.5
181.3711,123.5963,36.5780862565666,32.1709409315516,1231
183.8344,126.1233,37.2356820486534,32.3958392999779,1261
183.7382,126.547,37.3792122323729,32.5497119212763,1272.5
183.3479,126.7626,37.5298136554299,32.7312356652276,1284.5
182.8787,127.0229,37.7694725094074,32.8469128121753,1297.5
182.2838,127.2356,38.0637089217688,32.9636933686665,1312.5
181.8366,127.3827,38.2056102499773,33.3790444602962,1333.5
181.5565,127.5101,38.3142902563209,33.5692003747214,1345.5
178.4582,128.4902,38.36978126763,33.3822346450905,1340
163.7789,132.419,37.7824213784016,29.5220851248025,1167
163.7294,132.3638,37.8150049362903,30.2704503926638,1197.5
163.6334,132.1317,37.8336053292095,30.4098990808349,1203.5
163.6844,131.9824,38.1585915415552,30.3318782051819,1211
163.6289,131.7276,38.1301242176503,30.4635822352874,1215
163.4769,131.5045,38.0452944805903,30.4810003748183,1213
163.5465,131.3556,37.9023018006676,30.1465578011626,1195.5
155.9933,131.2411,37.4497117271162,27.3654081019583,1072
154.9497,131.1201,36.93684233154,27.3569625533967,1056.5
155.1221,130.8701,37.2191977254427,27.2375412014116,1059.5
155.0862,130.355,37.3981592753797,27.1666496837421,1062
154.9884,130.0798,37.3195123069801,27.3531231980129,1067.5
154.9629,129.852,37.1103446756395,27.4279915036142,1064
155.0628,129.9366,37.0884909817512,27.2699150549193,1057
155.2181,130.0344,37.256725523466,27.2121737911256,1060
155.3061,129.9953,37.0613354674807,27.3157728513504,1058
155.4861,130.0598,36.5888477985777,27.4716872551804,1050.5
155.6131,130.0414,36.7072199704991,27.4129318586577,1051
155.6004,129.6523,36.6846326699691,26.9968870734018,1034.5
155.3679,129.6178,36.5144736874043,27.1666158042783,1036.5
155.5652,130.1766,36.751166551718,27.2123201440132,1045
155.5795,130.5508,36.733499240263,27.1324315765815,1041.5
155.6326,130.6413,36.8598742564158,26.9055219065958,1036
155.6823,130.8372,36.7570120194438,26.8862029428755,1032
179.2221,123.3923,36.6703549834666,32.5740045437096,1249.5
185.9599,120.475,36.5606687746191,32.902849018401,1258
184.9107,120.9023,36.6642730191287,32.881033460506,1261
184.1408,121.3981,36.6523820710953,32.6718489242065,1252.5
183.1815,121.9352,36.2208368845225,32.772072814327,1241.5
182.7169,122.1976,36.3029658401955,32.531372764453,1235
181.9192,122.3594,36.1234811910272,32.5284818774064,1229.5
181.4985,122.7091,36.2290184157697,32.2166565219082,1221
183.7598,120.7435,35.8304659449277,32.0093962154806,1199.5
190.6109,114.1583,35.1012362043101,32.1920686391984,1171.5
189.4479,114.4315,34.8982767990838,32.4536668421104,1178
187.7656,114.931,35.2970743698918,32.0528582832946,1175.5
186.9289,115.3402,34.7562580682236,32.6566147267389,1181.5
185.7529,115.8261,34.9746020222675,32.8340718600105,1195
184.9262,116.2746,34.9888579880024,33.2456855167967,1211
183.9226,116.6554,35.1989502676087,33.5698157523629,1227.5
182.3309,116.8957,35.034762401914,33.3142868606806,1214.5
184.299,119.324,36.4344683577222,33.6752969426077,1281
183.2639,119.5256,36.3993565189252,33.4098889739469,1269
181.6259,119.2855,36.6005054001844,33.3066184156003,1273
180.8414,119.0587,36.2763143079683,33.7478290228203,1278
180.5965,118.9662,36.3450503009713,33.6392481095005,1275.5
180.2348,118.9277,36.3904428293094,33.649276528526,1278.5
180.0385,117.8131,36.8485699555216,33.6018402023766,1289.5
180.4112,116.9657,36.7186727429702,34.0420876319979,1302
165.1047,121.4371,35.6109917714283,31.1765843699751,1156
161.92,118.8588,34.4350940906045,31.0037957196666,1108.5
163.8091,118.7368,34.5898561061889,31.5670965896458,1133
165.5815,119.4584,34.7798216388169,31.9235933431553,1150
166.9735,120.185,34.6006946903595,32.5755974795904,1168.5
167.2807,120.5326,34.8540962149546,32.4349975174187,1169
167.6584,120.6627,34.8504401593672,32.5675091266465,1177
167.5194,120.7678,34.7223789166367,32.5875647418334,1170
167.446,120.6853,34.8696088518057,32.3740459994949,1169
166.9437,120.8401,34.7180888754631,32.6994421470512,1176
166.9564,120.7392,35.1279612863874,32.1503278611965,1170
166.7776,120.7765,34.8465363656045,32.415599572856,1171.5
166.6149,121.0625,35.0506712860525,32.5708360208258,1182
166.4021,121.31,35.3878824560627,32.7703146528994,1199
166.3963,121.4617,35.5173226986095,33.0488268780158,1215.5
167.568,120.8504,35.5392817516902,32.9206684097593,1214
170.4415,118.8498,35.4237462771689,33.3178118075546,1220.5
169.9547,118.6908,35.5331730763097,33.4226581052179,1227.5
169.5387,118.4087,35.704537557663,33.0434464606864,1218
169.1121,118.0833,35.8027404704152,32.855836448946,1213
168.7406,118.8072,35.5576315319122,32.9959259643277,1213
171.1166,112.5914,35.9890976055115,30.5037834660479,1120.5
170.4878,112.6931,35.6927038681608,30.518213986538,1116.5
169.6029,112.8511,35.7972340614953,30.5850354867743,1120.5
169.0692,112.7703,35.9153123637885,30.4354720721992,1117.5
169.0722,112.8476,35.8621797557291,30.8259944291707,1131
169.2935,113.252,36.1878838998136,30.7872783316829,1141
169.3087,113.3822,36.3448602262553,30.7961373665699,1145.5
169.176,113.429,36.3867516106131,31.0036868120796,1156.5
169.2098,113.3799,36.4522395122003,31.061540017123,1160
169.1785,113.8621,36.2198705664216,31.3582293236771,1165
170.7399,114.7713,36.3814374064269,31.8380095359604,1184
170.9404,115.4406,36.1979943385922,31.3241109571672,1162.5
170.943,115.9157,36.1379615396331,31.6052534601894,1173
170.8967,116.0936,36.1091553504957,31.5417846288126,1166.5
170.9534,116.2504,36.1201445471432,31.4708734299059,1166
170.9607,116.4717,35.8562883153994,31.4131718589511,1156.5
170.7747,116.5273,35.6659174484245,31.2615237726764,1144.5
170.7103,116.4868,35.5200733526859,31.1524256573571,1135
170.6813,116.1168,34.9687609360217,30.7704894282909,1106
170.7903,116.1585,34.665718982183,30.7742340523307,1093.5
170.8709,116.0485,34.4459216854251,30.2951663568774,1071.5
170.5557,115.9464,34.0580301584024,30.2213138952477,1057.5
170.0703,115.7081,34.0937393835218,29.9740169443783,1051
169.6125,115.3067,33.7139958951991,29.9162963330992,1037.5
168.9861,114.7688,33.3117899347937,29.7540434657153,1017
168.6774,114.4717,33.3212469379194,29.3950489976805,1005.5
168.3439,114.0418,33.5807009292387,29.0923775416453,1008
168.243,113.756,33.1214340308801,28.7422843924989,981
168.1535,113.2935,32.7340042313089,28.9568661492587,976
168.2639,112.9134,32.9328987952128,28.7271217408767,972
168.145,112.5363,32.8241039697584,28.6486307004109,968
168.0572,111.9357,32.402726234077,28.7552602759512,959
168.3247,111.2844,32.7109988612285,28.4957743516339,960.5
168.6376,110.6065,32.6924141206714,28.4723126558802,958.5
168.8099,110.0421,32.7538704274365,28.4919737945326,961
169.2791,109.2222,32.6962679681162,28.6260481813993,965.5
161.9043,125.7083,34.8016114481739,28.6912598590436,1044.5
149.4902,166.3537,34.0315268758034,23.5256395070419,827.5
145.9797,183.1702,31.4261784121084,20.1482388584015,658
145.6006,183.7921,30.7305580769672,19.7229151637259,628.5
146.5865,182.3157,30.5689666058273,21.2986422788897,671.5
147.5374,181.4001,30.7324829165973,22.0575121803089,699
147.9874,180.9919,30.3400224172941,22.5565813433218,699
148.5803,180.5069,30.486376572351,22.7273816007245,708.5
144.7812,177.6067,28.8493198707037,22.3151271898193,642
144.7039,177.0386,28.7077286056201,22.3882670234712,644
145.0255,176.6056,28.8515435430603,22.6829724361193,652.5
145.2866,176.226,28.3155464722682,22.8380372437531,641.5
145.2126,176.2136,28.1712303394597,22.9244887022045,640.5
144.8493,176.2222,28.8909300795397,23.0204414331795,657
145.0018,176.048,29.2985558187735,23.0757558506569,667
146.3622,172.9603,28.3495150262203,23.0669416854916,641.5
167.8768,125.9464,35.742046707706,29.9773464346761,1120.5
185.4801,101.8048,34.0850610419156,32.030075629203,1136.5
186.1783,101.2315,34.5063416227783,31.3806017138144,1122.5
185.0325,102.9143,33.9762557938288,30.8587709716206,1088.5
183.9822,104.1081,33.5011031129552,31.0640070337495,1076
182.9422,105.022,33.1504900802476,30.7935968613225,1059
182.2093,105.5592,33.3531470422881,30.4602867593861,1055
180.8476,105.9966,32.9867417608316,30.2542619056787,1037
182.3385,98.41959,33.1915801007674,25.5215364769952,869.5
181.2518,99.21297,32.5489326432489,26.0659540388007,871
180.5305,99.73561,32.2264590193428,26.1082828833744,863
180.0415,100.3195,32.3677492966278,26.0440754363088,866.5
179.8751,100.5396,32.6509113105748,26.0511089272482,872.5
179.3382,100.59,32.6664600243367,26.3897277351838,884.5
179.1826,100.5441,32.5318237314197,26.7200954675325,892
178.9445,100.9107,32.788557530172,26.5957886728881,897.5
179.1337,102.1192,32.7185131082627,27.5194913697376,921.5
178.7539,102.4133,32.8939419004385,27.374549116039,921
178.5857,102.5362,32.8811036132613,26.9248565188964,905.5
177.9124,102.3762,32.808501037254,27.5868142402742,926
177.5711,102.2926,32.8849930936068,27.2121251858622,917.5
177.3135,102.2687,32.7249249739169,27.2883804787494,915
177.1804,102.0033,32.875754515056,27.2495314888,917.5
176.9942,101.7003,33.0392063459374,27.3668260627666,927.5
176.8079,101.6036,33.7130595879222,27.5686906223816,951
176.4356,101.8838,33.1165019244495,27.383377825368,932
176.063,101.9643,32.7001329905421,27.3490333130291,921
175.5779,102.0178,32.9876311989154,27.3985657791561,927
175.2098,102.1761,32.7769425789273,27.2733977293354,914.5
174.6535,102.6587,32.7788227216031,27.2140247138102,915
174.207,102.9221,32.8841665548838,27.2118502011371,915.5
173.7414,103.2009,32.6011457463934,27.4859623857058,918.5
173.4673,103.4378,33.0453420242747,27.1233410654542,920.5
173.2842,103.5029,32.7498991329715,27.279221881041,916
172.7931,103.5804,32.7470934449833,27.423107449168,917.5
172.6841,103.9297,32.7048278908127,27.232631507979,915.5
172.4954,103.937,33.0141623604801,27.4574056572875,930.5
172.4069,103.9598,33.0867544251236,27.7430428177931,940.5
172.2468,103.9405,33.3412263788248,27.3125641621619,932.5
172.0887,103.8935,32.8467862694906,27.7507533988172,934
172.3315,104.0392,32.7416140205505,27.3545541122045,918.5
172.2182,104.2643,32.9288434533675,27.4012978929716,929
171.9047,104.3403,32.7317684479845,27.7584535971785,932
171.7401,104.3377,32.7011533445619,27.2445314768393,913
171.3944,104.5486,32.6486844666885,27.2418985591483,914.5
171.1034,104.6382,32.1507153147702,26.90019367275,889.5
170.7994,104.6096,32.1381394254106,27.1599835860345,896.5
170.6866,104.7815,31.9095332828023,26.978984674473,886.5
170.8671,105.0476,31.7727469895448,26.6071005716228,871.5
171.4374,104.726,31.9237740539549,26.6093778239643,871
171.8436,103.9281,31.9144437227982,26.8187287693343,881
172.3698,102.8411,32.2550357415332,25.9842358939944,860
171.5656,103.0219,31.9724296110787,26.0732906009948,854
171.1478,103.0876,31.4777675790131,25.8806693233259,839
170.4413,103.2989,31.5457924258791,26.1049970819052,846
170.8951,101.9512,31.5199877297299,25.9923609559129,840.5
171.7739,98.97615,32.3127893627593,27.2273536172214,901.5
NaN,NaN,0,0,0
NaN,NaN,0,0,0
NaN,NaN,0,0,0
172.4372,99.07349,31.8301637763904,28.0154999612805,923
171.6765,100.5305,32.1174364531676,27.5837795232298,914.5
171.2537,101.5214,32.3549811836562,27.1328415409338,902
170.4328,102.5174,32.1561985236017,27.271262759086,903.5
170.0959,103.3154,32.1313630939294,27.5405856316372,912
169.8626,103.8092,32.4435603249575,27.4457707076138,918
169.9234,103.9552,32.616101573249,27.1894721893777,915.5
169.4317,104.1358,32.6306840073596,27.3708156316286,920.5
168.726,104.5947,32.6316484290432,27.6252263546335,926.5
167.9903,105.1732,32.7873585705802,27.6003074526551,929.5
167.4739,105.4471,32.6948166630905,27.532970289669,927
167.191,105.8323,32.6945830481995,27.5161903033506,925
167.6273,105.4704,32.1842049614992,27.7252996036658,922
168.4049,104.5922,32.5190035122743,27.650302862361,926.5
169.0612,104.002,32.821020054346,27.4181335695109,923
168.9469,104.0448,32.4500341111151,27.1659961063416,907
168.7978,104.5517,31.9989161904113,27.2034221325149,897.5
168.3508,105.1228,31.5219983790213,26.9967049551776,878
167.8275,105.0311,32.1703095372715,27.0102612871373,894.5
167.5733,105.2658,31.9014294910019,27.2315726515701,894
167.5678,104.7837,31.7119121131014,27.1557519461637,887
167.6927,104.7449,31.8763042400782,27.193721579145,890.5
167.7653,104.6423,32.0407608896375,26.7905194375051,884
167.6636,105.2963,31.640509991449,26.9680439392502,878
167.6897,105.6356,31.9080538224816,26.8115656021536,881
167.7864,105.9285,31.0535999719399,27.104028637509,870
168.1123,105.6076,31.2062944925734,26.9513255877702,868.5
164.0547,107.4913,30.6002059823513,25.8565738257591,816.5
160.6802,108.9702,29.9434635231947,25.5226844953438,788
160.3435,109.3603,29.9220154362922,25.334844037086,784
159.7552,109.6169,29.8585107333604,25.2825739767204,781
159.5954,109.7999,29.7360968499678,25.2262645529147,774.5
159.4745,109.8408,29.5786034450117,25.1059696590637,766.5
159.4545,109.8148,29.5738258802486,24.8308906275341,760.5
159.3622,109.9317,29.3222182853983,24.6595344509334,749.5
159.1972,110.017,29.3870006602427,25.1972885057593,766.5
159.469,110.1348,29.3942534066587,24.763953576829,754.5
159.5145,110.1912,29.1478036077978,24.7234275309049,748
159.728,109.967,28.9782718761695,24.7569657990336,742.5
159.779,109.9174,29.1785260649304,25.3299431675361,762.5
159.9071,109.6503,29.4521036978552,24.9776102557844,762.5
156.4828,109.0858,28.5362288029606,23.5382274250595,693.5
150.7296,108.9246,26.7329498319187,20.8485062518985,572.5
150.4065,108.436,27.0561376407167,20.8102815739391,581
150.704,108.6637,27.4583288144402,20.4269710712002,572
150.8267,108.247,27.2133000797547,20.9442933602289,588.5
150.9725,107.9599,27.2230833047156,21.3460377862146,599
151.299,107.8156,27.2234957039083,20.822139725568,583
151.6416,107.5693,27.3388518291871,20.6485243700428,578.5
152.1681,106.9336,27.1104787344147,20.3249209108778,567
152.8025,106.52,27.5132253447686,20.1602715915952,570.5
152.877,106.8377,26.95582771121,20.9011459854815,576
153.2317,106.9941,27.3544420737562,21.0941100742927,592
153.4589,107.0037,27.0621342808106,21.1579039263518,590.5
153.6605,107.0622,26.964280733455,21.5519303555024,597.5
154.2143,106.7431,27.3867855373554,21.2211112071607,599.5
154.3001,106.2731,27.1223525082038,21.3792710933431,597.5
154.354,106.4573,26.958544609511,21.143586973895,587.5
154.5546,105.8517,27.2132648759222,21.222663461671,593.5
154.8273,105.52,27.0342910099569,21.5417369704531,595.5
154.8444,105.5492,27.1076909574463,21.2510909470453,589
155.4585,104.948,27.1004636993785,21.1856177444496,590
155.9833,105.1142,27.1258548047216,21.0608327961838,588
156.1186,105.0259,27.5466513628597,21.3179362469256,604.5
157.0923,104.5612,27.7007023550509,21.5682700669726,608.5
168.7848,96.78504,28.7266431030687,20.5602990868228,604
172.2931,94.38347,29.0380704786446,20.4216261248206,605
172.1149,93.92256,28.9942221944522,20.2652833099893,600.5
171.9474,94.03694,28.8318430429948,20.2216142122136,595.5
172.1475,94.0579,28.9613661414881,20.4842529311942,604.5
172.4352,94.99345,29.1518578218061,20.6689389558522,610.5
164.0905,102.0241,27.4185613186607,20.9272246550359,587.5
157.9062,106.1777,27.7640768290191,21.3855481269267,606
158.3664,105.2834,27.5188294955025,21.812550355138,614.5
159.4236,104.6203,27.4254089057474,22.0536725526418,622.5
160.3961,104.6748,27.807931219424,22.2385557409777,635
160.6512,105.631,28.2785383923706,22.4137779296627,645
154.0245,110.3099,27.2689013926934,22.2021609237622,626.5
151.5679,111.7929,26.8221884861009,21.2660012111441,589
151.8649,111.1527,26.7306715401862,21.5802555574238,596
151.9374,110.4999,26.8102918256744,21.5353734694214,596.5
152.1036,109.9647,27.3640923647402,21.3231098462488,603.5
152.0838,110.4546,27.0003213588918,21.4121570098866,596.5
152.0362,111.0278,26.8182527931737,21.4937418131723,594.5
152.0344,111.4817,27.110650225341,21.6470684815684,605.5
152.1968,112.0083,26.7225231553424,21.839244178319,602
147.506,114.1315,26.3069498652887,20.6386278865567,559
147.9025,114.4728,26.4805809673078,21.0221349445983,576
148.881,114.4351,26.8571372677325,20.5558903820962,571.5
149.5689,114.6224,26.6966771566212,20.9814795375636,579.5
149.7599,114.2596,26.6619618368364,21.999224658708,606
150.3012,113.6392,27.2058225080382,21.6096044133762,607
150.8224,112.654,27.3668871575395,21.4013313306119,603.5
151.5207,111.605,27.1105526802256,21.236476509761,595
152.5185,111.5983,27.780310844478,21.4947442559213,616.5
153.5157,111.7314,27.7765156895204,21.887865456065,626
153.9746,111.7092,27.9403793102814,22.2470172469188,642
154.3158,111.8894,27.4106783433472,23.1385850583021,654
154.7115,111.6448,27.7504706561139,22.6419399289995,646.5
154.56,111.857,27.307856301888,22.8227305576259,642
154.7969,112.1935,27.8519715724683,22.1079222285876,637.5
154.6791,112.8922,27.9352159195133,22.9192205974762,655.5
155.2431,113.5978,28.0281247504016,22.6433868031868,653.5
155.3986,113.0855,28.3645498508244,23.4767776543738,686.5
156.5275,113.3783,28.1681442121299,23.3754763587616,679
157.1767,113.8065,28.4229031149734,23.7115972489344,696
157.2836,113.7159,28.6375451361992,23.6900229964988,697
157.0549,112.8084,28.5280345389784,23.5646962695499,692.5
157.4917,112.1288,28.3239478592533,23.516168603687,688.5
158.2641,111.8702,28.3079544323617,23.6941998045277,691
159.8835,112.6623,27.963908428258,23.8473237269216,688
156.2247,116.9971,27.8973075485732,23.6705217834739,683
156.3645,118.9921,27.3304318692454,24.1125906201085,679
157.672,119.6596,27.73162455315,23.8487963401814,682.5
158.3843,119.7565,27.6645463169996,24.2004260569097,690.5
158.7485,119.6391,27.6470205700455,24.1605245219153,688.5
159.7123,119.6537,27.568259755656,24.4362320596287,694.5
160.5774,119.1227,27.5870908212429,24.3291241173358,692.5
161.5884,118.5582,27.5257643454456,24.88661326741,707
163.6482,127.5566,30.7504769123636,25.2527658105738,812
168.4716,148.5803,31.8400974128955,25.8409357959608,860.5
173.0642,160.8917,32.7242337692522,25.7182310048022,880
173.5683,159.7536,32.6105532505126,26.0457658102701,888
174.1297,159.3268,32.7330679956973,26.2369291534582,898
175.1321,158.6029,33.2921397645141,26.4913968181165,922.5
176.1904,158.717,33.3382070916964,26.6787700974139,930.5
176.8171,159.17,33.5255597804776,26.7384987261559,937.5
177.4055,159.7516,33.5020610072399,26.6077073348944,932.5
177.5208,160.3526,33.4331176319779,26.6948355045881,933.5
177.6751,160.5539,33.2291055411927,26.7406694263836,929.5
177.873,160.8323,33.1576323024208,26.713680127344,926.5
177.6252,161.0833,33.3841903824118,26.9258042585666,940
176.7455,160.9832,33.8321411151502,26.9976274623079,955
168.5772,159.5375,33.3651728300959,25.6133083016129,894
168.7769,159.087,33.7194767248528,26.025860728317,917.5
169.5814,158.9124,33.8642209023311,26.3113586542519,932
170.1098,158.7031,33.7966845664863,26.1351660060343,924
170.5936,158.7939,33.260322360772,26.3598279643374,917
170.6585,158.8675,33.1834094998959,25.9109434863675,899.5
170.6622,158.5976,33.2727827414645,25.9554518361505,903
170.6188,157.4081,33.0969358197355,26.0209145170286,901
169.9505,155.8618,32.8808464925245,26.1337749010178,898.5
169.2267,154.8453,32.8271455993613,26.2193299804172,900.5
168.5873,153.7653,32.8761101920271,26.1012924613766,897
169.1122,152.8773,32.8106159341175,26.2062806453019,899
169.5992,151.9775,32.5958740208733,26.2900515302524,896.5
165.5825,125.3126,31.0439418911341,26.7741428350898,869
165.1524,112.393,28.6641275616428,26.0953478601591,776.5
164.5763,111.0126,28.5626309329758,25.8380211899808,765.5
164.2423,110.2809,28.7247242927028,25.3830081412689,754
164.5502,110.3647,28.448457330793,25.586621367411,754.5
165.1319,110.7424,28.4421524797564,25.5923472214056,753
166.0922,110.8451,28.2483850484549,25.4833838162041,746.5
166.5596,110.596,28.3655321967912,25.5184265872552,750
166.7645,109.9779,28.1154129494364,25.6747496102194,746
155.482,110.7273,26.3070834691255,21.8816956503642,594
154.2947,113.6208,26.4391023924945,21.9688390313099,599.5
155.8243,114.5442,26.6361204478101,22.4062755716197,616.5
157.2883,113.8718,26.5115908763652,23.1065432906755,633
158.4106,113.0566,27.1630011750372,23.0769147723959,645
158.9073,111.8052,27.3505822693415,23.3937251597594,661.5
159.4829,111.8645,27.7043620023962,23.5438836157761,673
160.4613,113.9187,27.0389458013445,24.0542399000452,668
162.0868,117.2147,27.3278137588787,24.226990617878,680
163.3108,120.2716,27.2180545544877,25.0229967902909,702
164.4203,120.8957,27.3516059738832,25.2845829768544,711
165.1558,122.0837,27.1026161748657,25.3257828144048,707
165.8568,124.4966,27.0288378542297,25.5470270842858,712.5
166.3116,125.5432,27.1905193029507,25.6780695122252,722
166.2035,126.2053,27.7915179742183,26.0413394740277,746
165.7348,126.2381,27.5983223878649,26.3409714771463,751
160.7309,127.8165,27.4409776157828,25.5109424023324,724
160.9416,127.2776,27.4877272429123,25.8438858300682,733
161.7153,126.7153,27.7461543558543,25.759965883782,737.5
162.2998,125.9159,27.845657292,25.5723844737494,735.5
162.5047,125.4385,27.2986586357471,25.7381392947058,724.5
162.6399,125.0341,27.6739254814606,25.9778937422564,742
162.3993,125.5906,26.8225334734624,26.1376789815809,727.5
162.2955,125.8839,27.4441370649725,25.3288079180951,717.5
163.0849,125.7903,27.0513823628836,25.4681651468282,710.5
164.0299,125.7726,27.1094063206763,25.6652452119053,714.5
164.3371,126.2766,27.2331254356789,25.2973733820482,711
158.7086,127.7001,26.6418184427617,24.28011080009,667.5
158.1062,127.4087,26.5108534133573,24.7710032077676,674.5
158.7721,127.1233,26.6743385634162,24.0613927427802,661
159.7015,126.963,26.5966820949639,24.607682362017,670.5
160.0682,127.3619,26.6575870994786,24.2739140744291,670
159.8407,127.9677,26.9251747424498,24.7765840181596,682
160.034,128.3558,27.0020020430872,24.7912182180224,690.5
160.4088,128.0883,27.1113021957874,25.1596535257536,702.5
160.6152,127.2651,27.1111943179444,25.041861802222,699
161.1226,126.9609,27.0196382075852,25.2999961940486,704
162.5266,128.1245,27.0809237172828,25.7367238242606,720
163.4351,128.9446,27.233141419014,25.7885461990105,728.5
163.6071,129.9039,27.7720538868959,25.8651530036241,742
163.1945,130.4966,27.4711395446726,25.9216380868434,737
162.2448,130.3338,27.4216365925032,26.0885925245291,736
161.5526,129.9217,27.3613146252631,25.8913363573045,730.5
161.3031,129.7101,27.7783338749792,26.0039313180634,745
161.3214,129.628,27.8843969880572,26.1804772930969,755
162.378,129.2814,28.0190163034589,26.8531133931385,776
163.3969,128.5695,27.8411624208969,27.1332421170947,778.5
170.3093,135.5765,32.0060823116727,27.1491716596174,907.5
183.2981,130.1566,32.1467691223026,28.9456879951298,970.5
183.7041,127.807,31.8022109423593,28.9866224391013,963
182.8872,126.3567,31.9272358847171,29.0890181843721,969
182.3425,125.0102,31.3054042862765,29.102880698045,950.5
182.36,124.1767,30.981711849528,29.2611063277313,945
182.6497,124.0168,30.9730366389957,29.2549034838833,945
187.4816,119.1815,30.2399332529323,28.3444415233347,881.5
186.0803,120.8297,29.6539309488012,27.7735102681111,857.5
183.8413,121.0807,29.605484968857,28.1890405303155,865.5
181.6586,120.6337,29.106217162981,28.1268609497274,848.5
180.2725,119.824,29.2554785885342,28.3102726052784,855
180.2263,119.598,29.6091850565174,28.2652650773259,867
179.808,119.611,29.6331643977361,28.3818529308793,868
179.3668,119.7113,29.7365187305386,28.3484650879619,870.5
178.74,120.0882,29.4527046923837,28.64673673749,874.5
177.5876,120.7022,29.9789777859537,28.6663734438036,885.5
176.5667,121.6682,29.543234285633,28.952432956332,884
176.4438,121.7663,29.9539855928825,28.9211103609522,892
179.0846,120.5837,30.3002991860324,28.7865644332676,900
178.7442,121.0465,30.2377769759621,28.5316325131472,892
177.8142,121.1323,30.8491556245355,28.5682043328797,910.5
177.3333,121.5483,30.4108138722822,28.2071783595823,891
176.8429,121.3119,29.7859748842795,28.4856987354993,877.5
176.9566,121.1256,30.4218157057703,28.4420748032402,892
177.0069,121.1862,30.3539484167605,28.6136474285627,897
177.1723,121.0262,30.3388013711749,28.5958835339459,896.5
176.9373,121.0789,30.2496540820423,29.200594108535,914.5
176.8501,121.4648,30.4225346134097,28.6642363478825,904
176.2753,121.5593,30.4078993834964,29.1275520059792,914
176.2753,122.0135,30.3794789975977,28.6840659168091,898.5
176.3798,121.9573,30.8816055723682,29.0332188486523,929.5
176.1826,122.1735,30.4409847128656,29.1245390350438,917.5
175.8562,122.5801,30.6169148026639,29.3729091855421,928.5
175.2577,123.0925,31.0900297176186,29.2438611946405,941
174.7429,123.1847,30.8729862042148,29.4857943631365,942
174.5981,123.1139,31.4613758517401,29.3411366104589,952.5
174.4657,123.4112,30.9963556052748,29.6223620638747,948
174.3961,123.822,31.3623979692454,29.3094159087492,950.5
174.2919,124.1234,31.3486756184474,29.1984832649786,946.5
173.9047,124.2881,31.2123537611518,29.5602230424766,951
173.7822,124.1164,31.7285467680271,29.5347417501704,968
