Target.X,Target.Y,Pupil.X,Pupil.Y
396.0734,235.7336,76.71635,183.1537
122.0331,244.1368,187.7612,142.2635
272.7886,366.6935,139.4086,237.3019
279.0135,361.8438,131.935,223.0921
344.5422,420.2772,137.4515,259.2372
400.08,450.8316,89.59225,269.1504
180.8647,420.0604,199.1864,249.9248
171.3875,260.0897,153.0113,162.789
370.6862,259.0207,76.64134,194.9799
177.8992,438.7954,209.9169,255.2025
