X,Y
256.5291,497.0213
256.8764,492.9128
256.3841,477.1978
257.9623,456.5298
257.9371,453.51
257.7404,451.9497
258.3682,450.0316
258.2683,448.7836
257.4796,447.5693
256.7582,447.3595
256.7237,447.0229
257.2114,443.459
258.0166,437.978
294.1425,423.8828
397.6552,289.6587
366.3075,371.9819
364.1516,366.7137
396.8793,386.9084
382.6638,375.5197
376.9742,373.6614
367.3304,373.4406
360.6589,384.2971
354.0714,381.0004
346.3057,388.9161
339.5575,394.8879
333.5375,399.0025
328.8686,398.9139
324.548,395.8967
321.2599,388.3569
317.2451,382.4305
314.1009,388.6902
315.1121,402.6888
338.9911,448.5368
315.6417,474.9352
301.8769,485.8674
277.9783,489.0392
269.0217,501.2856
265.2249,510.8592
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
251.6068,462.6677
251.313,459.6992
249.795,465.2909
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
260.3527,417.7578
259.6894,416.719
259.9171,423.0499
258.6405,429.6891
258.3665,430.2113
258.4159,418.9934
258.2705,403.061
260.3357,390.461
262.7611,381.0065
265.9858,368.75
267.7569,350.784
316.527,342.2971
299.3264,314.4724
296.8204,309.4231
297.8174,311.5024
298.7928,315.3433
299.4706,320.6829
299.4746,323.8182
299.508,333.1365
298.9916,339.0995
298.6917,343.7673
299.7898,347.8682
300.4167,347.8238
301.3877,346.2694
303.0042,340.6548
303.9913,338.2972
306.7441,336.3588
