X,Y
319.3625,344.0564
316.6348,343.2404
315.4849,342.3972
313.5446,341.4086
309.6694,341.3071
308.6569,341.192
306.315,342.9534
305.6007,343.8864
305.1953,343.7384
304.5415,343.9802
304.9623,343.1566
304.8292,342.7498
352.7573,227.925
352.5135,212.4645
350.9362,213.2836
350.0518,215.2638
348.9625,216.072
347.2006,220.1976
346.5936,221.9319
346.0992,223.6813
344.5226,229.3145
343.6458,230.9309
343.704,231.0564
342.5857,232.0573
342.2459,231.9523
341.8794,230.6206
341.1582,224.1184
339.8087,223.8408
339.5458,224.4227
339.2319,224.7687
338.7032,226.2966
338.2873,227.4934
340.8036,213.5798
340.7603,211.4545
340.7069,211.5554
340.2231,214.6763
339.9437,216.1025
339.653,217.1331
339.0591,218.3602
338.9272,219.2394
338.9496,219.309
345.116,223.1062
345.035,225.2603
345.1702,226.2252
345.0075,229.6719
344.8862,231.4192
345.1393,233.2556
347.0858,241.8403
347.9873,246.4121
348.0412,250.4253
347.815,257.2279
348.5464,263.4304
354.0544,260.6338
366.814,239.6315
367.3449,240.0361
366.5469,242.9232
366.3903,243.9041
365.434,251.2678
365.5494,253.9659
365.8186,257.5553
365.1844,262.1244
366.1614,263.1967
363.9931,267.8306
353.2781,270.9276
350.4318,270.9873
352.6306,265.9285
352.8241,264.3811
353.0802,261.3341
353.1617,261.391
353.7349,262.7089
353.5056,260.8971
353.4191,257.3162
350.238,243.4294
349.6101,235.8041
349.55,234.4185
349.5565,232.6208
349.7645,232.7625
349.858,232.2705
350.5667,230.2134
350.2948,231.3324
349.9668,228.726
349.7015,228.7244
344.9203,253.6348
345.1781,252.2434
346.3936,251.1416
347.0209,253.3378
347.2113,259.4336
347.4511,261.007
347.6622,264.5328
346.9754,269.7057
346.6256,270.9349
346.4404,271.2024
346.5156,272.7755
352.4149,262.6461
360.3277,242.3534
364.394,231.2626
361.6128,236.9482
361.3142,237.8113
360.1434,237.7438
359.8333,239.0647
358.5325,241.6404
338.9508,242.3525
327.6048,251.1001
328.0648,249.2617
330.0295,243.9957
332.907,236.3855
333.34,235.4504
333.2851,234.0699
333.4789,233.7097
333.4676,233.2352
334.0651,231.6935
334.5138,230.7279
334.3152,231.053
334.3433,231.618
331.1378,241.3611
331.5258,239.8667
328.4994,247.4949
331.5001,240.5243
333.582,237.3838
333.8218,237.2802
333.7117,237.6044
333.7321,237.0089
333.3841,237.6034
326.6242,255.95
340.9896,298.4647
NaN,NaN
317.4276,379.4973
318.2418,338.2655
362.3791,295.6281
348.1968,245.1412
343.8503,240.2455
340.8273,238.4092
337.2223,239.0111
336.348,238.5062
332.0559,246.6061
335.3264,236.8916
331.9506,244.8989
335.024,236.027
334.514,236.9921
333.8038,238.2609
333.4835,238.4373
330.6906,245.515
329.6884,246.441
332.5325,238.6926
332.4544,239.1852
333.5363,236.2115
332.0783,241.0774
332.1123,240.7233
334.9857,232.4764
332.308,239.8276
334.4273,233.1356
332.0588,239.3948
331.241,240.9794
334.4718,231.3794
332.1536,238.1346
332.212,238.0514
331.9158,237.9896
331.8266,237.8331
331.6514,237.8687
331.5366,238.0686
331.6219,237.8148
333.5936,231.3877
331.3731,237.577
331.4213,237.2233
332.3816,236.0284
348.4044,206.0525
356.3223,194.4741
382.829,158.118
386.8594,167.781
386.6568,170.0046
386.752,184.3313
388.0545,201.3257
388.3877,205.9001
383.9375,319.5208
347.017,265.2166
347.4501,263.9507
377.9004,333.4113
361.6406,268.521
360.342,270.9702
361.2768,268.683
339.2916,275.6166
336.8027,281.0946
359.6301,268.5387
361.1372,264.6282
360.5268,265.8967
361.6069,263.5303
340.4303,269.3232
339.1183,271.1099
360.53,265.5885
361.5492,263.4672
362.9101,257.3226
342.6023,279.7279
344.2133,274.9927
350.9512,195.7561
370.2684,332.668
370.9425,330.7349
345.5988,267.2578
354.2626,330.1642
349.896,312.9874
322.298,285.5604
296.7519,294.9551
302.1283,284.5513
306.3967,277.8495
308.5901,274.1498
316.3161,259.5781
317.1318,258.1599
318.0355,256.6321
319.7967,253.968
321.9025,250.7025
323.7151,247.903
324.1916,247.4871
326.46,245.3136
328.1469,242.7773
328.0664,243.1022
329.8249,242.7596
330.6108,246.9958
330.8395,247.309
366.6104,243.1584
386.5491,200.7494
342.9508,281.5718
340.8278,293.4902
337.0615,306.8461
349.6997,318.6332
352.3351,324.9305
349.2982,329.285
347.9854,332.3282
345.5197,333.7037
315.5086,404.0022
318.5038,406.1831
341.0771,340.3811
342.0748,339.093
339.4703,350.7773
344.1435,350.9523
346.0312,348.9445
347.9596,344.3823
345.5818,343.0485
348.1025,339.843
347.9791,336.4479
347.0072,337.0979
347.5012,337.4568
349.2908,335.4443
356.6426,293.6963
362.8996,328.3009
NaN,NaN
NaN,NaN
NaN,NaN
346.9316,310.6848
335.9913,277.0239
329.8743,264.4828
325.7444,266.9535
325.1812,263.8464
328.905,259.2317
330.6506,262.9933
333.0063,265.3131
333.57,266.1958
334.64,264.7571
335.3746,263.5752
335.5349,262.9949
336.1195,261.2053
336.8655,259.2495
336.9401,259.6534
338.6197,256.4026
340.2068,254.4779
342.5193,252.7617
349.3738,234.5698
350.3071,232.3169
350.9543,229.0538
351.1478,226.1161
351.2733,225.7581
351.1572,225.0718
351.2949,223.4091
351.041,222.7115
351.4055,220.8571
350.9396,221.1763
350.2379,219.1339
349.5698,217.8314
349.1829,218.9484
349.3202,218.568
349.2385,221.1974
349.4664,223.3674
350.1948,225.2793
351.2327,228.7925
351.5747,230.4563
351.486,231.7488
351.3749,232.5872
351.5057,233.1711
351.6968,234.5292
352.1054,237.1549
353.411,240.121
355.6765,256.3025
356.8608,264.106
357.7801,268.3298
353.4122,342.5359
387.6656,338.6294
295.3058,363.0613
396.5012,395.8196
400.952,477.3645
401.6607,495.1514
303.8859,493.0353
343.8827,448.8966
308.6837,526.6425
307.2288,512.9026
339.1721,481.8121
340.3751,479.8422
336.1071,461.3678
390.8705,354.52
393.3238,370.9097
392.961,379.6313
331.8745,300.7949
387.752,428.5483
332.3468,299.3275
330.7775,310.9323
330.0045,316.6793
328.7995,320.1244
329.4774,314.5289
329.4445,318.3898
328.5206,320.7208
344.2466,400.703
360.2981,400.5994
343.7131,386.7888
345.2188,383.4741
344.609,357.0718
345.5201,347.8014
354.4668,346.3203
346.0592,344.7681
357.7452,337.9923
348.0066,334.3566
356.9118,333.5734
356.6509,333.1332
356.6858,331.0272
360.2743,346.9282
362.5576,340.619
352.0651,341.9938
351.214,341.8878
364.2826,342.8715
366.9089,339.5121
347.1664,347.6421
356.4986,336.8807
365.7739,336.5903
377.1261,339.97
371.3011,346.3884
359.2774,379.1444
368.873,346.6072
375.2849,377.0955
381.6299,363.0823
372.2689,380.9109
369.6376,378.7574
368.0704,378.8882
367.7454,376.7593
363.5274,383.6976
354.2892,401.5885
352.4992,402.8098
351.869,401.6591
360.5557,378.1534
359.4456,378.6604
352.5048,395.9561
354.4111,394.7452
353.1305,391.8623
354.0516,391.0991
354.7711,388.1863
355.7532,384.5371
354.344,384.9312
353.2754,385.7062
351.9273,384.2429
353.2748,381.9155
348.0854,382.3413
358.8151,381.3984
357.5724,381.0383
358.0506,379.9354
357.1373,378.2734
353.4924,376.0076
353.0777,374.2422
366.1736,351.9196
364.1013,338.5792
348.5644,358.2314
345.2405,356.0906
280.8415,374.5192
324.8627,260.3511
323.3638,258.1567
321.3391,257.0568
318.298,258.1735
317.5336,257.8407
319.7348,250.8505
320.8524,246.809
321.5798,244.8376
324.1976,236.9059
328.4908,222.8387
327.3099,219.5135
327.087,219.6733
326.356,221.8633
326.3521,221.5558
325.903,223.5232
325.9521,223.353
325.7052,224.4349
325.4597,225.5327
325.3315,226.0524
325.5611,225.0141
326.1332,222.4131
327.1583,218.0103
327.1764,217.9868
327.121,218.4309
326.8882,219.9269
326.627,221.1623
324.2553,230.8376
323.9897,231.8262
323.4191,234.0823
325.3164,227.7119
325.5,227.403
321.9736,239.6664
321.7229,240.7896
322.474,238.3972
319.7007,246.9276
318.8429,250.2077
317.2886,254.7765
319.9421,254.3212
325.891,247.9719
275.5506,320.04
NaN,NaN
308.4811,-243.8542
307.1504,-3.822693
300.1304,-41.06744
295.2786,-104.9094
298.8463,-92.71918
301.1575,-84.28229
313.6756,-77.01135
314.6195,-71.67517
319.6133,-48.56146
304.8041,-93.25122
297.0048,-161.0024
298.2393,-152.5262
297.8384,-153.1443
298.6058,-137.9935
323.5796,-51.67383
325.619,-35.34155
320.6789,-53.4068
318.6104,-61.97314
314.8666,-74.85394
309.6792,-97.64105
308.1206,-105.0378
307.6837,-108.4142
305.89,-116.528
335.4327,66.96387
333.81,156.0356
309.8137,286.2113
275.07,360.2051
282.8582,358.8241
286.6378,359.1143
268.8521,404.4384
273.324,404.6892
272.1672,405.369
275.9354,403.6234
276.4201,400.8879
278.2218,398.6536
284.5441,394.7151
284.8735,394.4907
287.7228,393.3973
286.9386,392.7584
288.002,378.6938
281.4575,372.8522
280.9263,371.4922
281.6956,371.2515
279.4396,370.7173
281.839,369.1978
277.6169,367.9965
274.0925,367.8816
271.0233,369.7993
271.9292,373.265
271.5988,375.4532
274.9063,375.9517
270.5775,379.7603
263.611,383.0236
256.028,381.7931
258.9836,382.0966
253.7785,381.8917
255.9853,381.141
257.7653,379.8647
259.2722,378.3564
261.2234,378.2612
259.5062,378.6489
266.0975,379.0607
268.8444,381.2936
266.7506,381.6088
260.5153,383.3966
258.4297,384.3976
260.7877,386.5928
268.3257,387.0647
266.9645,389.4182
270.3243,388.0314
271.2003,388.8046
266.8848,389.3522
268.8063,389.3578
262.8467,390.7249
267.8517,393.4137
269.6098,392.2877
275.4428,394.585
280.0082,400.4501
238.9016,388.3164
278.4798,401.4431
217.2602,387.9779
205.6125,384.3097
266.5686,405.6367
266.1904,402.9061
259.6512,418.8199
278.7738,411.1442
237.1681,404.5563
214.6208,390.8024
214.7315,389.3008
218.6278,391.7654
220.4522,392.8301
214.441,384.157
223.1522,395.1277
245.9945,406.6832
244.2059,402.5935
246.1369,404.4326
241.489,401.2546
320.7932,250.3172
321.1779,249.0244
321.6358,247.7474
322.2739,246.1018
363.5228,368.4331
323.3041,243.5694
323.9099,242.0446
228.1485,407.0757
229.0875,407.7769
231.0991,408.7811
359.2761,374.6106
226.7981,404.5255
230.1183,404.7756
229.613,405.1082
356.188,384.5458
233.3876,405.5525
223.0546,403.7921
226.242,406.1013
360.3608,375.5156
225.2633,404.624
224.4578,404.0968
320.9617,250.2606
321.1097,249.9471
362.7462,372.0255
322.4975,244.6251
321.9897,245.7175
321.6614,246.8212
321.7543,245.6395
322.5565,242.8005
323.07,241.8203
323.1075,242.1705
323.6042,243.6626
324.1205,242.4646
324.1622,243.803
365.2658,371.7952
324.3514,241.3993
324.502,241.3315
NaN,NaN
325.4592,241.2162
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
362.5141,361.6245
361.4529,367.3835
358.6296,381.4037
359.9846,376.8093
360.4798,379.3607
362.1494,368.3812
358.2937,385.0576
361.9525,371.5989
235.5056,405.8099
236.2268,407.3158
233.8304,405.2979
224.2537,404.0527
360.798,376.8031
337.6534,165.2666
314.2989,82.81128
311.1766,74.53796
304.1015,23.79376
312.5575,21.83826
314.5208,30.74933
314.7338,34.08466
314.7001,36.91913
314.1997,35.94714
314.0569,35.36542
313.9908,35.12952
313.8108,34.10437
313.4666,32.57172
313.4522,31.63904
313.57,33.05933
313.7899,34.67847
314.0209,37.08881
313.9474,36.71906
314.2961,38.526
314.8919,41.43872
316.0785,50.6972
316.8767,56.04315
319.155,75.15863
323.4178,125.778
319.1387,52.8606
305.3596,-113.5065
300.3068,-149.5686
289.5724,-196.3483
287.6148,-219.5046
286.8299,-234.309
302.8845,-155.8534
303.6934,-149.757
304.0929,-145.83
304.1654,-140.3817
303.3437,-134.8892
303.1101,-134.2319
302.4461,-136.9357
301.9119,-138.9806
327.6024,66.6604
NaN,NaN
NaN,NaN
NaN,NaN
87.903,318.465
92.91582,320.1056
271.81,318.882
306.4043,276.9786
317.3258,253.3755
323.6592,234.6945
330.1487,207.8144
327.0139,218.7418
323.9406,235.8277
323.5171,241.2286
323.5488,242.1258
323.3145,245.0637
323.3248,245.8845
323.6121,244.5811
323.5751,245.6081
323.5548,245.9189
323.7297,245.2932
323.8083,243.6031
323.8554,243.1417
323.9378,242.4891
324.4192,240.5451
324.4675,240.0091
325.2149,234.0587
325.6283,230.6487
325.6808,230.6616
327.287,216.7722
326.3149,225.0511
326.4361,224.0401
327.482,214.6868
326.2294,226.4291
327.2104,217.9539
326.8252,222.125
326.6954,223.4235
326.8789,221.475
327.0414,219.7776
326.2887,226.049
327.361,216.4683
327.3447,216.6183
327.0391,219.8434
326.8087,222.1682
326.3351,226.911
327.7641,210.962
328.1068,202.1465
328.0448,129.8984
327.6421,106.9856
328.8365,150.779
328.8507,156.5098
328.8078,168.5869
328.6538,185.404
328.687,192.2119
329.0194,190.1441
328.3043,193.1245
323.2425,101.8125
317.5048,62.37756
321.6835,93.04071
327.2327,64.07019
328.9117,64.72052
335.6192,80.88995
336.4646,85.25562
337.998,99.00519
339.0804,120.5627
339.6038,128.9193
340.8723,139.0619
341.4152,142.7034
340.6379,147.483
338.6654,154.1262
334.6559,171.6352
334.1051,157.1574
334.7106,138.9179
334.4659,119.2568
329.4086,130.8851
328.3886,140.5394
328.1381,130.0271
327.963,112.7568
329.1399,91.22095
329.7421,85.38495
330.6824,76.37946
331.0935,69.91498
332.0801,61.23859
332.7157,59.3739
332.6624,59.20404
333.005,58.67578
333.1503,59.85883
334.3909,51.68158
336.0765,43.1394
334.3952,49.57434
331.9802,46.54828
331.4216,45.98645
328.6525,56.79248
326.4093,62.87433
325.4611,66.50342
326.0259,72.80341
326.0136,68.45587
328.3318,55.1629
334.4758,149.8067
330.306,206.3481
265.7797,318.8602
295.4856,293.7507
299.0457,288.4646
306.6899,276.1254
318.0673,251.3838
320.4214,244.7043
323.5538,234.5946
326.1275,224.4509
326.2654,223.6585
326.8136,221.0102
308.2064,273.6141
305.9793,277.4476
308.1512,273.6133
312.2944,265.3703
312.8523,264.1173
316.642,255.5758
319.3995,248.5884
319.7526,247.5418
320.1171,246.3423
321.3945,242.4239
322.4794,238.9293
323.0533,237.1345
323.7771,234.688
312.4477,264.9707
315.1038,258.9363
317.7427,252.3099
318.9837,248.9875
319.9255,246.4659
320.1034,246.035
320.2361,245.6703
319.8235,246.767
320.1631,245.8672
319.7001,247.1681
325.2502,226.1776
324.9268,228.6224
325.4475,225.6682
325.9773,222.6854
326.1464,221.7398
326.5568,219.5419
326.5574,219.5612
326.6813,218.9141
326.6419,219.077
326.1929,221.4797
325.5736,224.7734
324.9189,228.0602
325.5158,225.0807
335.0836,127.9847
335.0972,128.7883
335.1475,129.2549
335.2898,133.3996
335.5295,133.8884
335.5478,134.3243
335.6325,137.9401
335.424,144.306
335.3598,145.8384
335.266,146.7299
334.6317,153.6484
334.5162,152.0291
333.9634,159.7331
335.0198,157.5923
336.5388,169.093
336.3576,171.4656
336.3487,171.4845
336.691,168.3032
336.7275,167.1992
336.7347,166.9133
336.8948,165.489
337.3758,162.3053
337.6399,160.1757
337.908,157.0507
338.7204,150.8716
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
276.7441,381.1968
267.5223,354.777
304.9517,383.6576
366.671,349.2119
365.755,331.6807
360.4379,342.3958
358.4261,348.1602
358.3531,347.3768
355.3315,357.1377
360.227,343.9084
359.9261,345.6783
359.689,347.2874
344.9656,361.6442
340.189,366.7794
339.3062,365.3492
