Target.X,Target.Y,Pupil.X,Pupil.Y
347.1763,198.8174,203.7645,195.102
312.2081,273.2565,219.0752,211.0501
274.0258,330.272,278.8839,243.758
303.4959,311.5169,260.2339,243.2592
282.6458,182.9241,209.2365,201.8829
286.1855,295.3856,265.6918,284.4985
339.2968,221.0048,246.4641,286.8817
392.5265,428.7415,239.5069,342.3914
316.3521,373.178,244.2672,289.5727
363.8038,179.8229,198.5961,206.4338
