Target.X,Target.Y,Pupil.X,Pupil.Y
258.6498,295.7021,185.1597,225.0205
216.1926,348.5014,213.5867,224.0327
411.0384,396.8309,143.4201,256.6859
359.7563,354.9669,152.2818,243.9039
362.9783,208.5306,135.9348,202.602
351.1251,253.0587,132.3844,257.0975
175.7104,371.6774,218.6724,235.6495
195.881,120.4582,171.4137,151.2174
418.0764,70.47531,109.495,167.6766
91.6956,84.55466,217.4312,128.571
