X,Y
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
346.15,146.734
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
343.5721,145.3573
338.1502,143.3232
373.2248,158.7215
376.4025,159.992
377.2735,160.739
378.2229,161.522
378.1677,161.5805
379.096,162.2571
375.6477,159.849
332.8727,141.7316
326.532,138.4232
315.9182,133.2239
321.4449,136.6877
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
351.0574,150.6441
349.3223,149.3822
349.0699,148.8608
349.8951,149.3969
350.0985,149.5182
350.5068,150.5781
309.1086,146.5108
309.5117,146.4227
308.8481,145.1288
302.9966,143.1115
299.3401,138.9791
303.0144,140.8466
361.3322,153.8389
364.0276,154.8142
358.4142,151.7013
360.6605,152.7574
361.7401,153.2764
358.3371,151.1957
338.4095,142.065
337.7797,141.808
336.82,141.2944
337.8454,142.2624
332.825,139.6405
342.794,144.1008
372.3689,157.8434
383.4318,164.3184
378.4877,161.507
379.5129,162.0979
374.9854,159.2603
377.0057,160.6295
307.2569,135.8048
314.388,140.3389
315.8511,140.767
324.1118,144.3158
321.1929,142.0033
321.5648,141.7284
327.8651,144.1736
324.9475,142.0305
327.6784,142.5855
327.5646,142.3679
327.3253,141.9912
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
309.7043,128.1956
300.5588,122.5601
318.0392,139.6301
313.3768,137.0598
308.8615,134.5961
305.5007,132.4841
301.2456,128.0794
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
381.139,162.5443
376.9501,159.6094
375.004,158.5374
402.29,174.0004
425.5176,190.447
NaN,NaN
422.9747,188.3984
421.9599,187.7011
NaN,NaN
NaN,NaN
427.7498,192.2234
427.9095,192.3987
425.0601,189.7805
424.5976,189.3005
428.971,193.2734
442.1247,205.3597
386.6877,167.9987
316.3192,135.5614
312.8213,134.441
310.5648,132.813
309.1767,133.0915
312.6487,132.9815
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
297.3245,138.8703
301.3725,141.4527
300.8018,141.123
295.4007,139.7117
296.0634,140.3595
298.198,141.2463
296.0588,140.4167
296.2159,140.0109
312.5234,132.0882
296.3211,120.2461
302.8132,124.9506
303.5784,125.5557
302.6307,124.4299
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
392.6497,168.064
432.6625,196.2533
432.6877,196.4254
431.527,195.408
431.7158,195.5232
432.9182,196.7775
436.3021,199.5209
431.5143,195.4478
435.488,199.3321
429.6477,194.136
337.383,146.1021
327.4779,141.9602
325.079,140.1367
320.4926,138.5347
324.4381,140.1847
324.1804,140.0605
321.1616,137.2426
304.8704,125.1579
297.1424,121.4311
305.1262,124.532
NaN,NaN
NaN,NaN
298.2234,121.1051
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
320.9265,132.8094
362.3721,157.0405
360.5848,156.183
359.5546,156.667
357.9657,156.1268
352.438,154.7208
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
283.3002,122.9453
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
296.7877,125.7299
291.2142,124.8987
304.1677,137.5144
306.6472,139.7487
306.0001,139.8742
306.0649,140.471
301.5599,137.8814
307.1384,140.1667
306.5208,140.392
301.1792,137.3684
304.9761,138.9983
321.5107,141.5929
339.8043,145.752
343.1616,148.1217
342.3142,147.4567
343.5009,148.7449
408.0756,179.6783
443.6396,207.1164
444.0244,207.3836
441.7801,205.0788
441.5548,205.0031
443.1565,206.5488
442.0034,205.4324
443.5888,206.8298
400.5591,179.5926
370.3647,169.3321
371.4142,168.9607
369.2786,167.9625
383.4802,173.1415
444.5577,208.0396
444.5604,208.0557
443.4175,206.7222
445.2381,209.0079
444.871,208.5217
445.0268,208.708
444.8647,208.4527
444.781,208.3755
445.0675,208.7213
444.9314,208.5845
444.004,207.5379
443.6714,207.233
443.4627,207.2626
444.4622,208.106
423.0721,190.6122
318.3186,138.3126
322.4563,139.7572
323.1458,139.7706
322.4193,139.1746
322.2865,139.3748
322.2992,138.2602
323.9995,139.0211
323.6318,138.0161
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
328.7746,138.3138
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
330.1116,141.6276
325.7047,139.1729
322.612,137.3594
325.9341,139.6135
325.4572,138.3209
320.3922,136.3995
321.7861,137.7322
318.3849,136.1564
320.0093,138.2027
314.3182,133.7206
348.212,148.784
344.0433,146.3195
339.2834,144.9007
349.456,152.5338
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
363.8279,169.6377
364.5783,170.0704
364.0106,168.8706
363.3055,167.8102
363.2451,167.1861
362.7903,166.9246
363.5023,166.7842
363.6417,166.7496
362.4265,165.9161
362.8586,165.8813
361.6595,165.8623
360.161,165.0704
356.0755,159.7956
325.2781,135.75
327.155,135.6554
324.3752,135.7853
326.036,136.1579
326.8986,136.7775
328.193,138.524
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
327.6291,135.5022
334.2946,139.252
328.3807,137.8912
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
332.8837,140.4589
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
330.5085,135.3126
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
332.1763,138.5523
336.5212,147.7914
335.5291,148.2755
335.1621,147.9777
337.1044,149.0078
332.0728,146.9004
334.6535,148.3139
332.6293,147.3717
333.7917,147.9559
335.308,146.8788
327.4452,137.1038
332.6901,139.5002
326.8806,137.5989
322.9938,135.8603
328.0375,137.8467
328.4244,138.4964
314.0351,130.7527
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
324.838,137.4327
367.1582,166.8904
364.9067,166.5324
364.5468,166.0465
362.4921,165.2794
364.3795,166.2744
364.5002,166.5995
376.8235,173.2198
377.7126,173.8153
377.524,173.5234
377.8217,173.8862
377.9077,174.2118
377.8198,174.1783
378.4879,174.1892
378.8282,174.3716
377.786,174.1208
374.9429,172.7374
345.0669,155.6146
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
317.1489,135.6091
309.7298,128.7119
NaN,NaN
330.4579,140.9962
NaN,NaN
NaN,NaN
328.8963,139.6938
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
299.8736,146.8782
290.2352,149.0939
281.7578,144.1849
292.7845,151.0859
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
338.921,147.4166
344.7874,149.3554
340.3166,147.0097
342.7095,147.8
339.6496,146.7617
