Target.X,Target.Y,Pupil.X,Pupil.Y
341.197,244.5794,265.2247,125.0146
485.1822,112.5883,237.0484,112.6606
339.7143,245.2936,264.6519,123.6493
274.3735,314.2186,293.841,138.4021
421.8841,164.161,239.0995,112.4153
269.4037,177.2182,280.2296,94.72598
332.964,358.3228,260.2614,164.8082
120.7223,136.335,315.9975,58.62487
442.9538,346.1007,242.8771,166.8654
314.0385,229.5007,256.5294,113.7979
