Target.X,Target.Y,Pupil.X,Pupil.Y
299.5568,250.5495,148.0171,171.3747
438.2451,147.1467,107.7365,155.5319
181.791,101.0249,188.2375,94.91848
354.7943,167.6334,127.1591,151.4914
363.8384,171.337,125.2998,153.0552
409.4697,234.3724,118.7249,181.9953
260.4274,198.8677,162.4138,146.5822
290.6904,44.71292,146.462,95.30302
448.3818,198.3112,110.0793,175.2802
205.7392,166.7734,185.1913,123.8205
