Target.X,Target.Y,Pupil.X,Pupil.Y
346.8904,185.4825,100.4886,117.2602
343.3217,186.3118,102.3062,118.9929
211.3891,293.5343,187.7707,146.3175
435.6697,265.4142,80.49117,159.6834
439.4632,144.5282,67.30165,117.1759
461.5812,379.8848,97.0551,211.7071
250.7951,342.9653,178.1865,174.0784
481.0002,153.0323,55.15612,125.9515
314.7989,150.7757,110.8982,103.2799
297.6786,103.7871,123.9245,63.62961
