Target.X,Target.Y,Pupil.X,Pupil.Y
261.4077,171.8938,260.9396,103.9515
330.2709,234.0447,240.846,128.8326
196.1062,121.2626,280.9368,87.08878
176.232,264.0155,294.6191,117.4967
282.1136,262.2559,249.128,132.5583
209.8748,381.2623,296.3477,165.5494
399.274,347.8442,217.2364,174.5209
453.8913,397.8557,209.3786,194.1039
383.3156,199.4633,210.1506,126.3692
342.9764,218.7815,231.751,135.4474
