X,Y
240.9125,123.7347
242.7634,122.175
244.9913,121.7896
244.7405,124.0695
247.0767,123.6703
248.0472,123.9344
248.2169,124.9545
250.2357,123.5872
248.6506,124.4719
249.6292,124.7915
250.4943,125.0734
250.8314,125.0322
250.9073,126.3188
252.6599,126.0278
252.5963,129.4984
253.0532,128.7408
253.9094,128.7437
255.0753,129.9757
256.6689,133.251
227.5997,134.6255
180.9508,119.0202
184.8294,122.8557
191.1893,127.7367
192.6712,129.8325
194.175,133.3372
195.9788,136.0121
197.1246,139.0564
199.8806,142.7719
171.195,137.1937
131.3524,110.6506
135.6431,118.6794
140.7349,126.379
145.1668,130.3068
151.3485,137.7404
158.0156,145.4113
163.3645,150.3458
168.0806,156.7976
171.6495,162.1889
173.5303,167.7697
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
366.0214,163.8451
343.1866,243.0791
339.5967,245.8137
342.6019,240.6449
229.2626,313.6484
218.9193,279.2867
224.9286,274.1516
229.731,282.6438
227.8964,280.4603
227.0731,286.4203
225.797,291.0969
230.5806,285.9186
227.322,287.4452
230.3325,284.6793
225.6766,294.1525
230.2064,283.9904
239.816,311.965
339.9806,241.84
344.5719,227.2478
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
314.1699,290.0443
317.1986,287.2502
315.4149,286.4197
319.3395,279.222
311.3313,281.1418
288.2728,197.1912
283.8195,184.3828
282.1493,182.1288
282.9487,179.632
282.1162,177.9353
283.1335,174.9679
285.6278,171.3007
242.9592,173.5133
250.2906,169.9696
253.057,168.3391
255.568,164.9384
258.276,163.1165
260.923,158.8165
263.1307,157.5101
266.3892,154.2421
267.6101,154.4584
268.7345,152.111
271.5175,151.4141
276.2572,149.3707
277.3383,152.6213
279.301,151.074
281.6686,149.9364
282.5217,153.0448
281.4277,152.5864
284.2642,152.1797
286.9993,153.1831
288.7844,154.1914
287.8468,155.4519
287.2399,157.6614
286.6378,157.9919
283.938,160.251
282.5265,159.6034
281.0787,160.2185
282.2131,161.1431
283.1003,159.3813
284.693,160.4645
285.1973,159.079
284.2382,156.1545
284.8973,155.5979
284.104,155.084
286.951,151.6384
290.9604,151.2776
293.4171,152.556
300.5115,151.3456
307.2977,147.7407
310.6279,146.0493
259.6786,210.0977
267.0382,210.1732
278.5402,202.5653
288.2148,195.4457
292.5414,192.7854
301.4155,186.0316
307.5112,185.2723
336.8051,178.5227
346.7606,173.9067
