Target.X,Target.Y,Pupil.X,Pupil.Y
265.5481,151.3565,38.7921,215.7433
196.9153,232.8717,59.5524,237.768
102.6229,35.78495,79.89204,183.3896
164.8508,101.4612,67.71116,197.5102
257.353,176.6987,40.87733,223.1664
384.7086,273.9027,21.64837,247.8067
328.1657,242.8845,25.76714,248.4027
379.1602,28.67361,21.95636,190.3087
329.0437,86.58926,27.14215,202.0278
145.6787,268.7281,80.85271,246.8573
