Target.X,Target.Y,Pupil.X,Pupil.Y
320.0196,194.9417,74.71362,107.6688
170.8603,37.73212,115.8633,44.4575
265.7473,145.1845,92.04619,83.83267
194.6811,268.9428,100.2334,114.938
390.7898,312.8051,76.38068,134.7758
247.4224,186.2286,96.35017,86.16779
111.0022,303.1783,103.4423,142.0813
352.1192,92.69029,109.2597,52.49906
402.1543,51.93966,116.6517,40.33672
89.07346,48.53241,114.5545,47.68514
