Target.X,Target.Y,Pupil.X,Pupil.Y
231.5676,185.1231,222.5537,116.1106
176.2514,120.1684,240.3018,95.09569
302.2098,157.7322,195.7135,118.5826
295.5888,181.589,199.5815,123.667
165.0638,327.3853,303.0323,200.5253
436.1914,108.4555,149.7767,114.3853
291.3858,215.7578,199.0611,131.0743
157.3408,292.7816,282.6075,168.7097
409.7073,359.397,159.4478,206.0822
355.8062,308.2939,176.9039,187.5173
