X,Y
-236.5216,341.186
-241.3136,336.5372
-237.7775,333.0646
-234.1425,332.0326
-234.3057,329.9189
-230.1777,329.6057
-220.2437,330.7859
-215.8693,330.8879
-155.0434,328.9896
276.2802,245.0616
291.2783,242.9972
292.4402,240.5766
288.0681,238.1719
291.0916,233.6712
287.4588,237.1038
230.4214,222.2764
237.8323,223.6465
235.6873,223.1986
239.3362,223.3208
241.0247,216.7867
240.9921,219.3394
233.3024,220.3569
216.9841,216.2783
NaN,NaN
NaN,NaN
NaN,NaN
251.2984,274.5812
197.7723,274.4448
201.95,266.0533
207.6499,265.4066
208.1326,266.7746
209.9499,265.1914
207.8535,264.5819
217.985,265.6147
215.6665,265.4974
217.4677,264.9448
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
256.1035,267.3644
255.0717,276.3455
258.6731,268.0901
261.0642,270.2981
262.4997,271.3378
265.2514,270.7265
267.7953,271.9085
269.7792,273.5756
267.8526,273.7463
265.1815,254.812
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
294.8917,305.9215
286.6519,309.8073
277.9614,318.6541
277.9413,314.9679
278.8913,310.3278
278.1614,310.0468
274.1069,309.1383
272.3267,308.3275
270.9086,307.9299
267.6863,307.8755
267.78,307.4168
266.4605,307.8583
261.0986,308.4086
259.2454,306.651
253.4099,307.2795
237.1411,248.9736
236.6926,249.7233
239.1388,249.4768
236.0808,249.6621
234.1011,249.7821
234.0575,253.036
229.8398,251.4433
229.3711,251.7418
231.1178,252.4971
226.0951,251.9783
226.4551,252.9187
226.3026,254.2633
228.9841,253.3239
227.9409,254.3815
222.2094,253.7037
221.0999,252.7577
217.8259,251.2665
218.8149,250.9467
211.489,250.2617
207.35,251.056
209.3023,251.4276
202.2318,253.1928
275.3953,304.9658
284.4611,308.1791
283.4196,307.8123
278.0207,306.4573
274.0432,304.8418
269.8884,304.1003
266.9325,303.15
265.0682,301.1011
129.6501,289.357
49.87087,274.4673
59.7192,273.0233
61.00497,270.9177
61.07153,269.9882
60.9889,268.5221
61.18409,265.5341
62.36372,264.4611
64.88874,263.7973
68.39116,262.5345
66.50221,261.7857
66.4557,262.2188
61.02891,261.451
66.71081,261.0344
67.62544,261.6278
72.47784,261.561
69.49325,260.0339
76.775,259.7195
78.62331,259.4978
82.49805,257.8026
80.65816,258.6174
79.51101,259.1643
81.5004,258.696
82.78624,257.1503
82.38551,256.6614
78.66052,256.6199
76.35339,255.6935
91.74651,259.3165
248.4377,285.5101
243.5289,284.7199
238.0673,285.1753
232.6923,285.9328
227.7192,285.1436
223.9484,284.3141
217.7802,283.9836
214.847,283.4895
212.2121,283.3038
207.4458,283.1298
203.8542,282.7738
201.8185,284.4886
33.2148,262.3499
-54.67525,248.6645
-39.98092,250.1819
-31.62019,252.178
-27.55214,250.1196
-16.98266,251.4896
-11.49514,253.0819
-0.9771547,252.484
4.728834,253.1877
23.42472,256.6
131.6133,277.7178
137.8671,277.9153
140.9542,278.4673
145.1907,277.6741
141.6671,278.849
142.3823,278.2985
137.0042,277.5686
137.7336,276.7821
131.6107,275.668
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
-113.9477,288.3667
-109.4276,286.8353
-97.20132,287.5834
-76.14526,285.6961
-69.75298,282.3217
-57.7691,281.681
-56.67049,281.4894
-53.98056,280.1372
-50.98043,279.1741
-52.99612,279.5147
-45.82773,278.4616
-44.61494,278.9203
-44.27484,278.8125
76.89136,273.8534
218.2505,275.6388
223.4745,275.9848
232.6116,277.2032
235.4814,278.825
240.487,278.6706
244.1021,278.1993
247.7411,278.3889
250.8704,278.8912
252.1882,278.0933
254.6743,280.6786
253.3183,279.2006
253.7818,279.5139
259.7975,281.1058
259.1574,279.3534
-23.35506,267.5273
-125.5067,260.5903
-106.8239,260.8713
-90.10945,261.6261
-91.29221,262.1624
-72.69009,262.4678
-62.46118,263.2048
-49.21427,264.3119
-30.44021,265.0751
-31.4993,263.4746
-23.44572,260.2008
2.652367,260.3987
0.2840481,261.7719
2.634022,259.5935
9.60586,260.5938
14.30858,259.2206
10.58393,257.8613
14.93899,257.6847
-28.97937,236.1655
-25.80704,237.5207
-25.2074,235.4329
-14.38413,237.6965
-12.7433,235.5986
-9.020241,236.3921
-1.385003,233.3197
9.47098,231.4999
39.58068,277.7593
50.19049,289.1308
52.91734,288.0434
51.93225,287.5983
47.79872,287.255
46.83346,284.9448
44.97367,284.838
47.76442,282.9643
43.81409,281.9077
44.78262,281.6504
49.68945,282.0824
53.43982,280.1859
58.29165,279.183
59.89936,278.1404
62.30161,278.1215
66.70146,278.8753
65.88248,279.1069
65.82344,277.7613
67.70701,278.8598
67.9258,279.1139
64.74445,277.796
65.08012,277.5273
61.46654,277.412
5.096373,286.7038
-191.2882,300.5077
-192.7854,299.8492
-185.6722,300.4075
-171.1175,300.7382
-148.909,300.5924
-134.976,299.5727
-120.5551,298.3547
-107.0952,297.4742
-88.99335,294.8712
-56.8086,293.7407
-38.92397,291.69
-18.34382,289.9967
141.0196,255.6788
150.6172,253.4706
158.9956,252.3739
154.9462,251.7198
158.3372,252.9899
161.0465,254.6635
162.6961,257.8711
155.8395,261.1479
156.5894,263.2164
151.6346,266.3909
150.8541,267.2918
150.3849,268.3843
145.3246,270.8188
142.6329,271.2684
142.8507,272.1349
160.0369,272.6827
281.2356,243.4452
285.8778,245.5736
288.1389,245.1463
282.9489,246.8184
281.3298,248.1268
278.0694,250.991
277.4431,253.8644
277.8233,255.6626
271.6582,256.2916
269.889,257.1815
265.3135,257.3966
263.322,259.138
258.2176,261.2194
255.8143,263.9736
254.3946,263.9196
104.7793,271.0112
95.69434,268.0333
96.29839,269.5562
97.79823,269.1422
104.8913,270.0085
101.5371,270.4616
106.9523,271.4333
205.6924,301.9426
208.3713,302.9734
209.5295,303.7516
209.2268,305.1074
209.0897,303.3403
206.0713,304.0557
208.3188,304.2303
201.2802,303.5787
201.207,303.2272
197.9868,302.1835
194.107,300.5498
191.0657,298.0485
187.8885,297.3023
187.0793,295.0868
81.44542,297.2883
69.53497,294.3546
68.11976,291.0886
66.14114,287.6783
66.57404,285.9656
63.75559,284.2989
67.24324,285.9233
68.22706,283.7804
106.3962,248.2937
107.7175,245.8292
111.2283,245.5959
115.3197,245.0113
116.1856,244.9262
121.9137,244.8065
133.0098,244.2137
138.2244,245.3781
141.8217,246.5515
143.9738,248.0242
143.5678,248.2482
152.558,248.4278
156.426,247.2531
161.8513,248.7918
163.896,247.354
164.3321,246.1973
173.2578,247.1759
274.8138,285.498
281.8279,285.7357
283.0946,283.1841
284.6257,283.8659
284.6766,284.6441
282.6989,282.674
283.0013,281.3944
282.2608,281.495
284.6997,282.7421
284.5709,281.7858
285.73,280.4732
287.2984,279.3003
288.0721,279.9179
289.5129,278.8905
288.831,280.0386
286.2152,279.2338
288.6942,280.3754
288.1009,278.1229
287.5988,278.2332
287.7423,279.9692
286.2944,277.3284
292.8556,314.3049
291.4083,311.2827
291.6344,310.6121
291.4174,309.6632
290.2705,309.5894
288.5666,307.6743
286.2205,308.0613
285.1657,307.2668
283.4939,307.0745
281.0379,306.2682
279.8316,305.7906
278.2412,303.97
275.2125,302.8807
273.8239,301.369
272.4436,299.9533
269.2762,300.2302
267.3506,297.8275
267.3891,298.2736
264.2573,298.3088
259.5005,297.5239
258.8755,296.6277
259.0617,296.1759
254.1971,294.7878
252.4078,295.8366
246.8416,294.7769
245.0716,292.6843
243.1255,292.0106
239.2943,291.3059
236.8783,290.3192
234.313,288.9265
232.1402,289.1754
230.6511,287.88
229.4153,288.2821
227.3831,287.1987
224.6505,286.2867
224.0797,285.858
223.404,287.2945
219.0266,286.8827
219.8168,287.6796
218.5029,287.9867
215.8411,288.4711
215.8371,288.6777
212.5605,289.0185
211.6734,289.2698
209.666,289.2233
206.5913,290.2389
202.8858,289.7429
204.0969,289.7187
200.3646,290.4371
199.6494,290.2584
196.9652,290.588
196.9646,289.6376
195.542,290.2235
89.61635,263.9593
87.25885,261.2941
87.961,260.7388
92.17729,259.9572
90.80127,259.3163
97.58475,257.856
99.10753,258.5791
99.2404,255.7976
101.3731,254.2809
100.789,251.1476
100.2116,250.3216
100.718,250.7071
99.62242,249.0133
100.6917,249.2561
96.51789,249.0751
92.74275,249.3715
97.6851,251.9983
89.08784,250.7787
89.73447,251.3477
85.0713,251.9586
92.14209,252.7922
90.48914,252.6025
90.04015,252.9296
97.63879,253.9922
94.8693,253.2654
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
175.7547,285.7634
68.51598,274.1339
84.2138,269.2865
92.27988,265.5049
97.06908,266.0214
102.3893,267.3368
108.9964,266.8898
108.5814,267.4247
120.1311,268.586
123.7202,269.4672
126.3843,269.9897
135.5829,269.0786
136.2609,269.8021
140.995,269.8623
142.9777,271.9225
142.9849,270.8513
116.9329,304.2141
80.86882,330.4818
77.34137,325.9675
73.31346,325.6521
74.11937,325.7669
71.29767,325.0865
68.74311,324.8249
71.99652,325.0182
73.03368,324.3892
74.05603,324.0535
74.23012,324.0695
76.11607,322.877
78.67789,323.8328
79.15275,324.3719
77.02457,324.0155
79.66357,324.8007
83.05613,324.6814
81.05435,324.4095
81.8206,325.2305
81.20965,325.6709
83.14792,325.6449
95.386,326.3446
249.9609,302.9304
252.5909,298.2293
254.8821,297.7927
256.0413,297.428
257.7305,297.6375
257.9498,298.3717
259.865,299.0884
259.1624,300.5109
258.8381,299.7766
155.2642,319.1714
139.1005,320.7455
139.9591,320.2368
141.7125,320.0837
139.5604,320.0901
139.473,319.865
139.1762,320.4032
143.6633,319.7421
143.4536,319.1844
141.4806,318.617
144.1224,318.4729
145.9247,317.6014
148.525,318.3826
154.9174,313.8928
210.1336,262.336
217.1046,262.5354
221.2612,263.259
225.4787,263.797
222.2061,261.7502
212.0351,303.8
208.5325,301.0461
209.2084,301.5978
207.693,299.5255
207.2915,299.9641
208.7596,300.3177
209.5697,300.2657
206.9585,299.0142
176.8291,321.671
173.397,321.1022
173.5016,320.6356
174.2244,320.3468
173.8804,320.3406
173.5991,318.5578
175.3712,318.1566
175.8432,318.5064
175.4335,318.5288
176.3718,317.0645
177.2906,317.7756
179.3207,317.9434
178.4868,318.721
181.0578,318.8455
179.3829,318.6694
179.1297,317.5679
177.7752,318.1653
179.511,317.8451
179.5371,315.1433
186.2854,302.5463
188.4505,301.2495
191.456,301.8871
190.1898,300.6392
188.7792,300.7834
186.4882,300.1823
177.9519,307.0299
179.0063,306.56
179.2615,306.9188
180.3697,307.4082
178.1861,305.6971
177.0022,305.9991
175.0012,304.6259
173.3434,303.388
172.8072,301.6469
170.1051,299.2581
167.2449,297.8898
166.581,295.3145
168.5992,292.2025
170.7465,288.2599
170.4091,286.9396
168.9416,284.7445
167.4192,281.5774
174.2486,278.3899
212.7396,261.7072
214.2281,260.0245
214.5102,260.3134
217.7956,258.4768
217.6757,257.3824
221.1943,256.3779
219.0394,255.4164
225.0245,256.3305
253.4539,250.8142
257.3958,250.0643
254.9019,247.6181
252.91,247.5125
253.5639,250.6685
251.7133,248.8058
250.7181,248.8282
250.6472,248.5829
246.7322,244.7523
213.6755,245.3418
214.423,244.012
215.5753,246.8673
220.4902,246.7378
213.4611,249.7409
216.511,248.2647
216.75,249.4554
217.5776,250.3121
221.252,250.378
209.5054,266.5867
210.1615,265.5295
205.2403,265.9101
208.4167,267.2403
209.441,267.7238
205.7259,268.1279
204.9523,268.2286
204.0784,267.075
204.9235,267.7988
202.93,265.1277
206.4296,265.147
205.1952,264.0041
211.4146,265.9767
213.0525,265.3498
215.9425,264.7523
151.7226,274.187
-23.77251,276.7469
-17.29024,278.0583
-10.32822,279.6439
5.642057,280.2666
16.21657,280.8572
24.80288,283.2291
33.29962,282.5603
41.83498,283.4871
180.874,283.3108
268.8867,275.3288
277.9694,276.6257
280.3225,277.9269
283.6017,275.4477
286.1692,276.7821
288.5693,274.4044
288.2505,275.8718
290.0091,277.9373
290.5366,279.7753
291.9494,279.1341
290.6066,278.3741
291.1093,279.5197
291.2015,279.4052
288.2405,280.4969
285.8486,279.0501
284.8179,279.2273
281.1514,279.6073
277.0601,277.8858
276.1814,276.7827
274.4169,276.0135
274.3316,275.6628
273.5536,275.7829
273.096,274.8212
274.8353,275.264
271.61,275.1862
272.8375,274.1717
271.5702,274.4502
269.926,274.0763
215.3326,286.9858
215.1224,286.1287
215.7707,285.5701
214.8264,286.1426
210.9996,287.1883
210.2846,288.6833
209.74,288.5336
211.0964,289.2003
186.6385,299.0526
28.56842,337.9446
28.24859,343.3659
36.11373,344.2353
55.26553,343.736
67.15383,343.7353
78.64207,343.4826
95.56648,341.6642
112.549,340.8403
119.4919,339.0781
127.8317,338.3662
141.8954,336.775
147.4561,335.4314
154.7542,333.1522
166.7893,328.769
172.2167,325.3896
180.0802,321.8363
185.4195,317.9923
189.0674,316.1946
190.4619,313.9047
189.4147,313.1985
189.4552,311.8565
189.6116,312.6989
192.8466,313.2728
190.0061,313.647
187.6862,315.0186
187.2568,316.5181
185.8494,317.3419
185.8801,318.8839
185.1123,318.4581
184.0116,318.2037
183.952,318.7059
180.4924,318.7638
180.9756,317.9369
179.3885,318.2854
179.466,317.8178
182.203,317.7433
180.9174,317.5285
181.2059,317.6653
179.3485,317.6688
182.0058,317.9434
269.2011,294.7032
271.2428,295.6076
268.9327,295.3229
268.1615,295.9426
270.4244,296.2978
268.6406,296.6153
271.0478,295.9881
270.3292,298.5504
270.0158,298.3905
271.815,299.5344
271.8623,299.6701
