Target.X,Target.Y,Pupil.X,Pupil.Y
449.0771,439.0292,276.0435,120.1323
412.0569,232.1698,197.7659,28.50571
328.6033,292.1509,303.7465,83.85379
377.4169,394.8836,277.1049,90.03556
321.4648,309.395,308.0838,87.84402
264.2793,215.7225,299.0869,58.36376
254.7017,359.2828,291.7406,80.34875
207.9147,400.2497,300.9524,88.20844
217.1742,155.9296,332.4099,47.1661
504.2097,185.5894,166.072,25.8842
