Target.X,Target.Y,Pupil.X,Pupil.Y
205.6195,150.9561,59.80698,222.203
208.3792,292.5426,57.39042,268.4998
263.687,204.9673,39.98723,239.3829
231.0013,256.5061,49.88843,251.9576
256.8346,221.2625,44.2834,238.7212
220.0624,215.3905,50.78307,239.8806
119.6784,133.7812,84.59836,211.5085
275.3783,244.3331,42.84125,247.4815
282.1819,110.418,42.42284,214.1625
326.2337,250.1471,33.29043,256.0759
