X,Y
184.9564,187.1197
195.2776,194.8531
202.908,195.468
211.0121,201.4458
218.0428,202.917
221.4649,199.9458
177.9371,157.3393
172.4718,142.5016
182.5394,148.2121
185.8122,148.593
193.3763,152.6764
194.7355,150.5284
199.3302,159.0719
200.5565,155.1907
202.3104,154.7507
186.0548,140.3726
149.6988,107.0742
155.8217,108.9345
158.8777,111.6609
162.666,114.7906
167.0752,120.6002
169.2094,123.5809
175.9197,130.253
179.5653,134.6207
183.1832,138.3083
181.9242,149.6243
185.279,153.22
187.2322,157.3615
186.2934,159.314
184.8702,161.4915
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
206.7466,194.1743
207.8895,179.8557
212.2257,175.2474
213.5515,170.8473
209.1891,164.1495
210.0206,163.6195
208.2739,159.5922
215.4498,161.5793
212.7162,175.7852
211.6862,155.4225
214.7967,179.7915
237.04,161.3033
251.4509,148.3561
NaN,NaN
NaN,NaN
260.4065,212.4048
251.306,202.8676
268.9457,201.5305
252.373,203.0327
263.7755,200.0963
264.8042,204.3929
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
246.3907,255.9696
187.9684,150.2621
196.2878,164.3841
200.8211,166.2709
200.3927,163.9675
199.1467,162.1602
200.7618,159.4962
202.447,160.6229
204.4859,158.7382
200.3838,163.2106
200.9057,158.7011
203.1798,161.5612
204.0785,159.1639
202.606,159.5601
203.3544,159.3841
200.5341,159.4296
199.4456,158.1823
199.2802,157.474
198.7943,156.858
200.313,158.9634
194.8018,162.2257
192.7785,161.2804
192.7218,164.2724
192.3018,164.4221
192.7667,163.7815
193.8172,165.7413
194.4635,167.1484
194.5986,167.575
194.9591,167.8864
196.318,170.5435
194.606,170.5958
185.5164,185.671
176.312,194.0075
177.1528,192.9403
177.0155,190.6514
179.1051,184.7924
180.8458,183.7322
180.9491,181.9034
182.6604,183.0896
184.1433,176.9572
186.7334,177.6828
187.0606,173.5862
184.2394,174.0495
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
141.7148,184.0138
149.3232,140.6478
156.3357,149.2726
145.7488,127.0495
145.199,122.6773
146.5627,119.869
145.9794,117.1665
143.8022,113.4651
142.4929,113.197
141.6654,112.2949
139.3567,110.2466
138.4975,109.0498
188.9218,119.2512
227.4801,120.2788
225.1029,125.1902
224.2767,129.033
222.2644,131.999
218.8933,133.2543
217.2056,137.87
217.2639,138.8618
215.2608,142.8574
212.8272,144.0577
213.1515,147.0313
209.2133,147.4153
210.5539,152.1915
209.0929,154.5978
206.5935,154.9256
206.4121,158.0841
204.2885,163.0663
204.5775,166.0834
203.8668,168.5943
204.4001,174.1105
204.2415,177.9426
206.2598,178.5907
207.0809,185.1535
206.5154,184.5673
206.0297,191.7205
224.9415,206.6396
281.7646,235.0299
NaN,NaN
307.8813,271.941
295.7903,255.6473
300.0437,253.541
312.6849,247.5758
291.1436,256.0001
285.5445,250.044
281.8248,234.2828
283.3625,237.5149
280.4544,234.6158
286.5615,244.2494
257.1178,225.9269
171.8698,183.9215
167.3784,176.9264
168.1737,178.0858
167.9206,178.3979
168.7732,179.0503
168.8893,180.7567
168.3084,179.6401
168.6558,179.3269
168.0637,178.4188
168.2592,177.7786
169.4936,179.2219
169.087,177.6656
