Target.X,Target.Y,Pupil.X,Pupil.Y
378.7618,235.635,121.0622,114.321
356.1421,402.3547,140.4187,165.5491
170.2224,211.4269,175.4099,95.67775
178.0931,436.4101,192.7833,178.839
224.3944,397.1649,175.2216,166.2264
377.6483,261.5048,119.6804,116.1251
218.8905,255.3676,163.3656,110.2087
300.8652,319.3881,138.6485,131.0641
299.3012,318.1924,147.3862,141.9542
397.6693,376.0336,126.6576,147.1351
